bid_id	contract_year	version	bnchmk_e0012	bnchmk_e0013	bnchmk_e0014	bnchmk_e0015	bnchmk_e0016	bnchmk_e0017	bnchmk_e0018	bnchmk_e0019	bnchmk_e0023	bnchmk_e0024	bnchmk_e0025	bnchmk_e0036	bnchmk_f0012	bnchmk_f0015	bnchmk_f0036	bnchmk_g0012	bnchmk_g0015	bnchmk_g0031	bnchmk_g0036	bnchmk_h0036	bnchmk_i0036	bnchmk_j0036	bnchmk_k0036	bnchmk_l0016	bnchmk_l0017	bnchmk_l0018	bnchmk_l0036	bnchmk_m0016	bnchmk_m0017	bnchmk_m0018	bnchmk_m0036	bnchmk_n0036	bnchmk_o0036	bnchmk_p0036	bnchmk_q0036	bnchmk_r0036	bnchmk_s0036	bnchmk_t0036	bnchmk_t0037	bnchmk_u0036
H0154_012_0	2011	4	133004.3233	820.2804	0.000752134	1.239575287	1.23864296	1016.0346	951.62	768.28	64.41	48.31	0	133004.3233	5812.57718	1.239575287	1.239575287	127191.7461	1.239575287		0	820.2804	1016.7994	1	768.2763	0.746	0.254	1	0.5307		N/A		0.4693	0.085896492	0.182734538	0.233	n/a	n/a	n/a	104574.3758	0.786247944	"Birmingham-Hoover, AL"
H0154_801_0	2011	3	600	789.259	0	0.9441	0.9441	745.1394	625.91	662.97	119.23	89.42	0	600	600	0.9441	0.9441	0	0		0	789.259	745.1394	1	662.97	0.746	0.254	1	0.5307		N/A		0.4693	0.089490526	0.176709055	0.233	n/a	n/a	n/a	216.992162	0.361653603	n/a
H0154_802_0	2011	3	600	789.259	0	0.944115206	0.944115206	745.1514	651.69	690.27	93.46	70.1	0	600	600	0.944115206	0.944115206	0	0		0	789.259	745.1514	1	690.2653	0.746	0.254	1	0.5307		N/A		0.4693	0.089490526	0.176709055	0.233	n/a	n/a	n/a	216.992162	0.361653603	n/a
H0154_803_0	2011	3	600	789.259	0	0.944115206	0.944115206	745.1514	645.91	684.14	99.24	74.43	0	600	600	0.944115206	0.944115206	0	0		0	789.259	745.1514	1	684.1432	0.746	0.254	1	0.5307		N/A		0.4693	0.089490526	0.176709055	0.233	n/a	n/a	n/a	216.992162	0.361653603	n/a
H0248_001_0	2011	4	36903	815.44	0.010583	0.858788	0.849699447	692.8789	576.64	678.64	116.24	87.18	0	36903	34496	0.836692	0.858788	2407	1.175457554		0	815.44	700.2901	1	678.64	0.746	0.254	1	0.5307		N/A		0.4693	0.072802617	0.142238508	0.233	n/a	n/a	n/a	36903	1	"Honolulu, HI"
H0248_002_0	2011	3	17616	810.2226	0.010583	0.826041	0.817299008	662.1941	590.63	722.66	71.56	53.67	0	17616	16467	0.8092	0.826041	1149	1.067399352		0	810.2226	669.2771	1	722.6609	0.746	0.254	1	0.5307		N/A		0.4693	0.072787613	0.142262108	0.233	n/a	n/a	n/a	16436	0.933015441	"Honolulu, HI"
H0251_002_0	2011	5	246818.3545	792.9665	0.000230294	1.168279934	1.168010885	926.1935	851.39	728.92	74.8	56.1	0	246818.3545	8155.045285	1.161410728	1.168279934	238663.3092	1.168514652		0	792.9665	926.4068	1	728.923	0.746	0.254	1	0.5307		N/A		0.4693	0.086478224	0.196615552	0.233	n/a	n/a	n/a	77904.74329	0.31563594	n/a
H0302_001_0	2011	6	219337.9717	814.362	0.009658114	1.092396122	1.081845636	881.014	715.86	661.7	165.15	123.86	0	219337.9717	217286.1634	1.092396122	1.092396122	2051.808311	1.092396122		0	814.362	889.6059	1	661.7025	0.746	0.254	1	0.5307		N/A		0.4693	0.078940951	0.132708436	0.233	n/a	n/a	n/a	219337.9717	1	"Phoenix-Mesa-Scottsdale, AZ"
H0302_004_0	2011	7	5271.622323	814.37	0.017172767	1.854971192	1.823116204	1484.6911	1215.88	666.92	268.81	201.61	0	5271.622323	5240.166998	1.854971192	1.854971192	31.45532546	1.854971192		0	814.37	1510.6329	1	666.924	0.746	0.254	1	0.5307		N/A		0.4693	0.078940951	0.132708436	0.233	n/a	n/a	n/a	5271.622323	1	"Phoenix-Mesa-Scottsdale, AZ"
H0302_006_0	2011	6	3523.485421	814.362	0.014874731	0.858860378	0.846085061	689.0196	577.97	683.11	111.05	83.29	0	3523.485421	3461.630858	0.858860378	0.858860378	61.85456245	0.858860378		0	814.362	699.4233	1	683.111	0.746	0.254	1	0.5307		N/A		0.4693	0.078940951	0.132708436	0.233	n/a	n/a	n/a	3523.485421	1	"Phoenix-Mesa-Scottsdale, AZ"
H0302_007_0	2011	6	6021.633411	814.362	0.017292174	1.349768037	1.326427613	1080.1923	884	666.45	196.19	147.14	0	6021.633411	5978.190451	1.349768037	1.349768037	43.44296005	1.349768037		0	814.362	1099.1999	1	666.4517	0.746	0.254	1	0.5307		N/A		0.4693	0.078940951	0.132708436	0.233	n/a	n/a	n/a	6021.633411	1	"Phoenix-Mesa-Scottsdale, AZ"
H0303_013_0	2011	4	209133.8724	814.72	0.000668514	0.93063474	0.930012597	757.6999	689.52	741.41	68.18	51.14	0	209133.8724	198708.1781	0.906974976	0.93063474	10425.69429	1.381577233		0	814.72	758.2067	1	741.4093	0.746	0.254	1	0.5307		N/A		0.4693	0.071443515	0.148466258	0.233	n/a	n/a	n/a	209133.8724	1	"Tucson, AZ"
H0303_015_0	2011	4	690377.7512	814.3575	0.00122605	0.943037079	0.941880868	767.0277	688.21	730.68	78.82	59.12	0	690377.7512	659781.3352	0.919369202	0.943037079	30596.41591	1.453411338		0	814.3575	767.9693	1	730.6763	0.746	0.254	1	0.5307		N/A		0.4693	0.078940951	0.132708436	0.233	n/a	n/a	n/a	690377.7512	1	"Phoenix-Mesa-Scottsdale, AZ"
H0303_034_0	2011	4	15827.32403	814.4754	0.000186762	1.312793203	1.312548023	1069.038	991.66	755.52	77.38	58.04	0	15827.32403	9654.313053	1.28869868	1.312793203	6173.010981	1.350475959		0	814.4754	1069.2377	1	755.5228	0.746	0.254	1	0.5307		N/A		0.4693	0.076675323	0.136781135	0.233	n/a	n/a	n/a	11041.60382	0.697629227	"Phoenix-Mesa-Scottsdale, AZ"
H0303_801_0	2011	1	10652.37069	812.1045	0.000925019	0.901669658	0.900835596	731.5726	702.82	780.19	28.75	21.56	0	10652.37069	10621.26418	0.899489526	0.901669658	31.10650991	1.646072146		0	812.1045	732.25	1	780.1868	0.746	0.254	1	0.5307		N/A		0.4693	0.074439865	0.141364625	0.233	n/a	n/a	n/a	5984.624368	0.561811501	"Tucson, AZ"
H0303_804_0	2011	1	322458.0728	811.0471	0.001231137	0.895253783	0.894151603	725.1991	729.71	816.09	0	0	5.04	322458.0728	320971.2473	0.891261778	0.895253783	1486.825509	1.757035335		0	811.0471	726.093	1	816.092	0.746	0.254	1	0.5307		N/A		0.4693	0.076134647	0.13789286	0.233	n/a	n/a	n/a	205277.7316	0.636602861	"Phoenix-Mesa-Scottsdale, AZ"
H0303_805_0	2011	1	840	811.0471	0.001302741	0.895253783	0.894087499	725.1471	726.58	812.65	0	0	1.6	840	836.1268347	0.891261778	0.895253783	3.873165328	1.757035335		0	811.0471	726.093	1	812.6498	0.746	0.254	1	0.5307		N/A		0.4693	0.076134647	0.13789286	0.233	n/a	n/a	n/a	534.746403	0.636602861	"Phoenix-Mesa-Scottsdale, AZ"
H0307_008_0	2011	4	120968	814.366	0.004459	1.027401	1.022819819	832.9497	778.61	761.24	54.34	40.76	0	120968	116795	1.0175	1.027401	4173	1.304512741		0	814.366	836.6804	1	761.2387	0.746	0.254	1	0.5307		N/A		0.4693	0.078940951	0.132708436	0.233	n/a	n/a	n/a	120968	1	"Phoenix-Mesa-Scottsdale, AZ"
H0307_009_0	2011	7	31278	806.6899	0.004459	0.847863	0.844082379	680.9128	593.16	702.73	87.75	65.81	0	31278	30682	0.8468	0.847863	596	0.902586097		0	806.6899	683.9626	1	702.7276	0.746	0.254	1	0.5307		N/A		0.4693	0.071943472	0.14721462	0.233	n/a	n/a	n/a	25361	0.8108255	"Tucson, AZ"
H0307_010_0	2011	7	2496	814.3555	0.004459	0.941482	0.937283932	763.2823	747.86	797.9	15.42	11.57	0	2496	2472	0.9409	0.941482	24	1.001428		0	814.3555	766.701	1	797.9012	0.746	0.254	1	0.5307		N/A		0.4693	0.078940951	0.132708436	0.233	n/a	n/a	n/a	2496	1	"Phoenix-Mesa-Scottsdale, AZ"
H0307_011_0	2011	4	7185	814.3651	0.004459	1.009948	1.005444642	818.7991	775.46	771.26	43.34	32.51	0	7185	6774	0.9807	1.009948	411	1.492006277		0	814.3651	822.4664	1	771.2608	0.746	0.254	1	0.5307		N/A		0.4693	0.078940951	0.132708436	0.233	n/a	n/a	n/a	7185	1	"Phoenix-Mesa-Scottsdale, AZ"
H0307_801_0	2011	3	1200	811.7351	0.004459	0.8991	0.895090913	726.5767	644.94	720.53	81.64	61.23	0	1200	1200	0.8991	0.8991	0	0		0	811.7351	729.8311	1	720.5302	0.746	0.254	1	0.5307		N/A		0.4693	0.076922089	0.13636489	0.233	n/a	n/a	n/a	886.93	0.739108333	"Phoenix-Mesa-Scottsdale, AZ"
H0307_802_0	2011	3	1200	811.7351	0.004459	0.8991	0.895090913	726.5767	644.94	720.53	81.64	61.23	0	1200	1200	0.8991	0.8991	0	0		0	811.7351	729.8311	1	720.5302	0.746	0.254	1	0.5307		N/A		0.4693	0.076922089	0.13636489	0.233	n/a	n/a	n/a	886.93	0.739108333	"Phoenix-Mesa-Scottsdale, AZ"
H0307_803_0	2011	3	1200	811.7351	0.004459	0.8991	0.895090913	726.5767	644.94	720.53	81.64	61.23	0	1200	1200	0.8991	0.8991	0	0		0	811.7351	729.8311	1	720.5302	0.746	0.254	1	0.5307		N/A		0.4693	0.076922089	0.13636489	0.233	n/a	n/a	n/a	886.93	0.739108333	"Phoenix-Mesa-Scottsdale, AZ"
H0316_002_0	2011	4	172210.4531	797.1457	0.001546222	0.778671789	0.777467789	619.7551	550.46	708.02	69.3	51.98	0	172210.4531	166963.4941	0.763387764	0.778671789	5246.958976	1.265024787		0	797.1457	620.7148	1	708.0165	0.746	0.254	1	0.5307		N/A		0.4693	0.071168863	0.14920547	0.233	n/a	n/a	n/a	132351.7811	0.768546733	"Tucson, AZ"
H0316_014_0	2011	4	46577.96497	737.15	0.001208352	0.792772845	0.791814896	583.6864	512.75	647.56	70.94	53.21	0	46577.96497	44614.70998	0.771962619	0.792772845	1963.254991	1.265682463		0	737.15	584.3925	1	647.563	0.746	0.254	1	0.5307		N/A		0.4693	0.070156189	0.151722324	0.233	n/a	n/a	n/a	46577.96497	1	"Prescott, AZ"
H0316_801_0	2011	1	600	814.72	0.001302741	0.778671789	0.777657381	633.573	590.04	758.74	43.53	32.65	0	600	581.7190227	0.763387764	0.778671789	18.28097731	1.265024787		0	814.72	634.3995	1	758.7403	0.746	0.254	1	0.5307		N/A		0.4693	0.071443515	0.148466258	0.233	n/a	n/a	n/a	599.99995	0.999999917	"Tucson, AZ"
H0316_804_0	2011	1	593.8754423	814.72	0.001302741	0.778671789	0.777657381	633.573	590.12	758.84	43.45	32.59	0	593.8754423	575.7810698	0.763387764	0.778671789	18.09437248	1.265024787		0	814.72	634.3995	1	758.8432	0.746	0.254	1	0.5307		N/A		0.4693	0.071443515	0.148466258	0.233	n/a	n/a	n/a	593.8753928	0.999999917	"Tucson, AZ"
H0316_806_0	2011	1	593.8754423	814.72	0.001302741	0.778671789	0.777657381	633.573	590.12	758.84	43.45	32.59	0	593.8754423	575.7810698	0.763387764	0.778671789	18.09437248	1.265024787		0	814.72	634.3995	1	758.8432	0.746	0.254	1	0.5307		N/A		0.4693	0.071443515	0.148466258	0.233	n/a	n/a	n/a	593.8753928	0.999999917	"Tucson, AZ"
H0317_001_0	2011	5	7238	803.9894	0.001934	1.082602	1.080508248	868.7171	851.01	787.6	17.71	13.28	0	7238	7151	1.081925	1.082602	87	1.138248287		0	803.9894	870.4005	1	787.6016	0.746	0.254	1	0.5307		N/A		0.4693	0.077679584	0.135126332	0.233	n/a	n/a	n/a	6265	0.8655706	"Phoenix-Mesa-Scottsdale, AZ"
H0317_002_0	2011	5	52965	814.37	0.001934	0.917063	0.9152894	745.3842	720.08	786.72	25.3	18.98	0	52965	52427	0.913	0.917063	538	1.312994043		0	814.37	746.8286	1	786.7238	0.746	0.254	1	0.5307		N/A		0.4693	0.078940951	0.132708436	0.233	n/a	n/a	n/a	52965	1	"Phoenix-Mesa-Scottsdale, AZ"
H0317_004_0	2011	5	7476	801.2184	0.001934	0.795495	0.793956513	636.1326	614.73	774.26	21.4	16.05	0	7476	7374	0.798477	0.795495	102	0.579913941		0	801.2184	637.3653	1	774.2615	0.746	0.254	1	0.5307		N/A		0.4693	0.071761656	0.147689349	0.233	n/a	n/a	n/a	5616	0.751203852	"Tucson, AZ"
H0317_006_0	2011	3	34507	737.15	0.001934	0.877399	0.87570211	645.5238	602.98	688.57	42.54	31.91	0	34507	33993	0.8717	0.877399	514	1.254298041		0	737.15	646.7747	1	688.5675	0.746	0.254	1	0.5307		N/A		0.4693	0.070156189	0.151722324	0.233	n/a	n/a	n/a	34507	1	"Prescott, AZ"
H0317_007_0	2011	3	5469	814.54	0.001934	0.879955	0.878253167	715.3723	668.14	760.76	47.23	35.42	0	5469	5383	0.8747	0.879955	86	1.208881337		0	814.54	716.7585	1	760.7601	0.746	0.254	1	0.5307		N/A		0.4693	0.070156189	0.151722324	0.233	n/a	n/a	n/a	5469	1	"Lake Havasu City-Kingman, AZ"
H0318_002_0	2011	3	19348.77155	814.37	0.0025	0.921648872	0.91934475	748.6868	664.23	722.5	84.46	63.35	0	19348.77155	18793.82455	0.921648872	0.921648872	554.9469966	0.921648872		0	814.37	750.5632	1	722.5037	0.746	0.254	1	0.5307		N/A		0.4693	0.078940951	0.132708436	0.233	n/a	n/a	n/a	19348.77155	1	"Phoenix-Mesa-Scottsdale, AZ"
H0318_801_0	2011	1	644.1814653	814.3619	0.0019	0.96	0.958176	780.302	736.3	768.44	44	33	0	644.1814653	642.4421753	0.96	0.96	1.739289956	0.96		0	814.3619	781.7874	1	768.4392	0.746	0.254	1	0.5307		N/A		0.4693	0.078940951	0.132708436	0.233	n/a	n/a	n/a	644.1814653	1	"Phoenix-Mesa-Scottsdale, AZ"
H0318_802_0	2011	1	3149.331608	814.3642	0.0019	0.919736957	0.917989457	747.5777	709.85	773.27	37.73	28.3	0	3149.331608	3143.485236	0.919736957	0.919736957	5.846371991	0.919736957		0	814.3642	749.0008	1	773.266	0.746	0.254	1	0.5307		N/A		0.4693	0.078940951	0.132708436	0.233	n/a	n/a	n/a	3149.331608	1	"Phoenix-Mesa-Scottsdale, AZ"
H0319_001_0	2011	4	13517.68347	814.5107	0.000196449	2.289865955	2.289416114	1864.7539	1792.59	782.99	72.16	54.12	0	13517.68347	550.5676028	2.085962892	2.289865955	12967.11587	2.298523425		0	814.5107	1865.1203	1	782.99	0.746	0.254	1	0.5307		N/A		0.4693	0.075872813	0.138348937	0.233	n/a	n/a	n/a	7983.06328	0.590564448	"Phoenix-Mesa-Scottsdale, AZ"
H0320_005_0	2011	7	65454.34604	814.54	0.006822308	1.01009612	1.003204934	817.1505	682.22	680.04	134.93	101.2	0	65454.34604	63876.65916	1.003253936	1.01009612	1577.686881	1.287119312		0	814.54	822.7637	1	680.0405	0.746	0.254	1	0.5307		N/A		0.4693	0.070156189	0.151722324	0.233	n/a	n/a	n/a	65454.34604	1	"Lake Havasu City-Kingman, AZ"
H0320_006_0	2011	6	13079.46381	737.15	0.004478293	0.945140238	0.940907623	693.5901	601.18	638.94	92.41	69.31	0	13079.46381	12491.68371	0.93864201	0.945140238	587.780104	1.083242585		0	737.15	696.7101	1	638.9363	0.746	0.254	1	0.5307		N/A		0.4693	0.070156189	0.151722324	0.233	n/a	n/a	n/a	13079.46381	1	"Prescott, AZ"
H0321_002_0	2011	6	259691.4717	789.6616	0.000187136	1.160589727	1.160372538	916.3017	860.21	741.32	56.09	42.07	0	259691.4717	2539.603794	1.027994141	1.160589727	257151.8679	1.161899226		0	789.6616	916.4732	1	741.3223	0.746	0.254	1	0.5307		N/A		0.4693	0.073737794	0.143195166	0.233	n/a	n/a	n/a	101033.2089	0.389050931	n/a
H0332_001_0	2011	5	46707.62337	1074.4163	0.005538024	0.843182223	0.838512659	900.9117	667.9	796.53	233.01	174.76	0	46707.62337	46554.88595	0.843182223	0.843182223	152.737414	0.843182223		0	1074.4163	905.9287	1	796.5294	0.746	0.254	1	0.5307		N/A		0.4693	0.069413561	0.17986366	0.233	n/a	n/a	n/a	46707.62337	1	"Houston-Sugar Land-Baytown, TX"
H0332_002_0	2011	6	105786.7647	1074.4163	0.002395875	0.920212593	0.918007879	986.3226	720.44	784.79	265.88	199.41	0	105786.7647	98901.76441	0.920212593	0.920212593	6885.000268	0.920212593		0	1074.4163	988.6914	1	784.7863	0.746	0.254	1	0.5307		N/A		0.4693	0.069413561	0.17986366	0.233	n/a	n/a	n/a	105786.7647	1	"Houston-Sugar Land-Baytown, TX"
H0332_003_0	2011	5	22435.68182	1074.4163	0.002903211	0.879371818	0.876818816	942.0684	746.92	851.85	195.15	146.36	0	22435.68182	22354.65827	0.879371818	0.879371818	81.02354803	0.879371818		0	1074.4163	944.8114	1	851.8522	0.746	0.254	1	0.5307		N/A		0.4693	0.069413561	0.17986366	0.233	n/a	n/a	n/a	22435.68182	1	"Houston-Sugar Land-Baytown, TX"
H0332_004_0	2011	5	13360.41245	1074.4163	0.001487258	0.947924869	0.94651506	1016.9512	783.57	827.85	233.38	175.04	0	13360.41245	13043.96752	0.947924869	0.947924869	316.4449356	0.947924869		0	1074.4163	1018.4659	1	827.8474	0.746	0.254	1	0.5307		N/A		0.4693	0.069413561	0.17986366	0.233	n/a	n/a	n/a	13360.41245	1	"Houston-Sugar Land-Baytown, TX"
H0332_801_0	2011	5	300.375	1074.4163	0	0.888456936	0.888456936	954.5726	913.2	1027.85	41.37	31.03	0	300.375	300.375	0.888456936	0.888456936	0	0		0	1074.4163	954.5726	1	1027.8495	0.746	0.254	1	0.5307		N/A		0.4693	0.069413561	0.17986366	0.233	n/a	n/a	n/a	300.375	1	"Houston-Sugar Land-Baytown, TX"
H0332_803_0	2011	6	588.375	1074.4163	0	0.888456936	0.888456936	954.5726	913.2	1027.85	41.37	31.03	0	588.375	588.375	0.888456936	0.888456936	0	0		0	1074.4163	954.5726	1	1027.8495	0.746	0.254	1	0.5307		N/A		0.4693	0.069413561	0.17986366	0.233	n/a	n/a	n/a	588.375	1	"Houston-Sugar Land-Baytown, TX"
H0332_804_0	2011	5	107.7284458	1074.4163	0	0.888456936	0.888456936	954.5726	913.2	1027.85	41.37	31.03	0	107.7284458	107.7284458	0.888456936	0.888456936	0	0		0	1074.4163	954.5726	1	1027.8495	0.746	0.254	1	0.5307		N/A		0.4693	0.069413561	0.17986366	0.233	n/a	n/a	n/a	107.7284458	1	"Houston-Sugar Land-Baytown, TX"
H0332_805_0	2011	5	208.3749173	1074.4163	0	0.888456936	0.888456936	954.5726	913.2	1027.85	41.37	31.03	0	208.3749173	208.3749173	0.888456936	0.888456936	0	0		0	1074.4163	954.5726	1	1027.8495	0.746	0.254	1	0.5307		N/A		0.4693	0.069413561	0.17986366	0.233	n/a	n/a	n/a	208.3749173	1	"Houston-Sugar Land-Baytown, TX"
H0332_806_0	2011	5	107.7284458	1074.4163	0	0.888456936	0.888456936	954.5726	913.2	1027.85	41.37	31.03	0	107.7284458	107.7284458	0.888456936	0.888456936	0	0		0	1074.4163	954.5726	1	1027.8495	0.746	0.254	1	0.5307		N/A		0.4693	0.069413561	0.17986366	0.233	n/a	n/a	n/a	107.7284458	1	"Houston-Sugar Land-Baytown, TX"
H0332_807_0	2011	6	5315.252957	1063.3354	0	0.885464975	0.885464975	941.5463	908.25	1025.73	33.3	24.98	0	5315.252957	4871.5	0.885464975	0.885464975	443.7529574	0.885464975		0	1063.3354	941.5463	1	1025.7323	0.746	0.254	1	0.5307		N/A		0.4693	0.069413561	0.17986366	0.233	n/a	n/a	n/a	5315.252957	1	"Houston-Sugar Land-Baytown, TX"
H0332_808_0	2011	5	107.7284458	1074.4163	0	0.888456936	0.888456936	954.5726	913.2	1027.85	41.37	31.03	0	107.7284458	107.7284458	0.888456936	0.888456936	0	0		0	1074.4163	954.5726	1	1027.8495	0.746	0.254	1	0.5307		N/A		0.4693	0.069413561	0.17986366	0.233	n/a	n/a	n/a	107.7284458	1	"Houston-Sugar Land-Baytown, TX"
H0332_809_0	2011	5	1089.031543	1074.4163	0	0.888456936	0.888456936	954.5726	913.2	1027.85	41.37	31.03	0	1089.031543	1089.031543	0.888456936	0.888456936	0	0		0	1074.4163	954.5726	1	1027.8495	0.746	0.254	1	0.5307		N/A		0.4693	0.069413561	0.17986366	0.233	n/a	n/a	n/a	1089.031543	1	"Houston-Sugar Land-Baytown, TX"
H0351_014_0	2011	4	406592.7459	810.2353	0.008371043	1.005696213	0.997277487	808.0294	708.12	710.05	99.91	74.93	0	406592.7459	397845.4333	1.005696213	1.005696213	8747.312514	1.005696213		0	810.2353	814.8506	1	710.0531	0.746	0.254	1	0.5307		N/A		0.4693	0.076335596	0.137511641	0.233	n/a	n/a	n/a	270520.8189	0.665336068	"Phoenix-Mesa-Scottsdale, AZ"
H0351_029_0	2011	4	49043.71336	807.1089	0.002416438	1.23996135	1.23696506	998.3655	928	750.22	70.37	52.78	0	49043.71336	27792.9406	1.283182021	1.23996135	21250.77276	1.183434955		0	807.1089	1000.7838	1	750.2233	0.746	0.254	1	0.5307		N/A		0.4693	0.075347615	0.13952685	0.233	n/a	n/a	n/a	26594.52136	0.542261577	"Phoenix-Mesa-Scottsdale, AZ"
H0351_030_0	2011	3	13910.74958	806.2002	0.019994142	0.81258227	0.796335384	642.0057	560.45	703.79	81.56	61.17	0	13910.74958	13847.00203	0.81258227	0.81258227	63.74755195	0.81258227		0	806.2002	655.104	1	703.7864	0.746	0.254	1	0.5307		N/A		0.4693	0.075919258	0.138393788	0.233	n/a	n/a	n/a	8648.51665	0.621714639	"Phoenix-Mesa-Scottsdale, AZ"
H0351_035_0	2011	4	124544.3826	800.4976	0.007717956	0.816371548	0.810070828	648.4598	556.13	686.52	92.33	69.25	0	124544.3826	124544.3826	0.816371548	0.816371548	1.24535E-07	0.816312222		0	800.4976	653.5035	1	686.5202	0.746	0.254	1	0.5307		N/A		0.4693	0.071191801	0.149143106	0.233	n/a	n/a	n/a	101672.6661	0.8163569	"Tucson, AZ"
H0351_036_0	2011	4	52771.72134	814.3528	0.007717956	0.789852116	0.783756072	638.254	556.45	709.98	81.8	61.35	0	52771.72134	52771.72134	0.789852116	0.789852116	5.27725E-08	0.78988005		0	814.3528	643.2183	1	709.9786	0.746	0.254	1	0.5307		N/A		0.4693	0.078940951	0.132708436	0.233	n/a	n/a	n/a	52771.72134	1	"Phoenix-Mesa-Scottsdale, AZ"
H0351_038_0	2011	4	25443.25747	814.4654	0.007717956	1.424179919	1.413188161	1150.9928	990.21	700.69	160.78	120.59	0	25443.25747	25443.25747	1.424179919	1.424179919	2.5444E-08	1.42436374		0	814.4654	1159.9452	1	700.6923	0.746	0.254	1	0.5307		N/A		0.4693	0.076606523	0.136912812	0.233	n/a	n/a	n/a	17516.40086	0.688449617	"Phoenix-Mesa-Scottsdale, AZ"
H0351_801_0	2011	1	10539.88272	813.9519	0.006834745	0.847107087	0.841317326	684.7918	669.57	795.86	15.22	11.42	0	10539.88272	10499.28284	0.847107087	0.847107087	40.59988257	0.847107087		0	813.9519	689.5044	1	795.859	0.746	0.254	1	0.5307		N/A		0.4693	0.077254793	0.135701646	0.233	n/a	n/a	n/a	8184.748974	0.776550289	"Phoenix-Mesa-Scottsdale, AZ"
H0351_803_0	2011	1	105.3988272	813.9519	0.006834745	0.847107087	0.841317326	684.7918	669.57	795.86	15.22	11.42	0	105.3988272	104.9928284	0.847107087	0.847107087	0.405998826	0.847107087		0	813.9519	689.5044	1	795.859	0.746	0.254	1	0.5307		N/A		0.4693	0.077254793	0.135701646	0.233	n/a	n/a	n/a	81.84748974	0.776550289	"Phoenix-Mesa-Scottsdale, AZ"
H0351_804_0	2011	1	105.3988272	813.9519	0.006834745	0.847107087	0.841317326	684.7918	669.57	795.86	15.22	11.42	0	105.3988272	104.9928284	0.847107087	0.847107087	0.405998826	0.847107087		0	813.9519	689.5044	1	795.859	0.746	0.254	1	0.5307		N/A		0.4693	0.077254793	0.135701646	0.233	n/a	n/a	n/a	81.84748974	0.776550289	"Phoenix-Mesa-Scottsdale, AZ"
H0354_001_0	2011	9	307699.2	814.3658	0.002731708	1.151503702	1.14835813	935.1836	776.34	676.04	158.84	119.13	0	307699.2	303008.4256	1.151503702	1.151503702	4690.774442	1.151503702		0	814.3658	937.7453	1	676.0435	0.746	0.254	1	0.5307		N/A		0.4693	0.078940951	0.132708436	0.233	n/a	n/a	n/a	307699.2	1	"Phoenix-Mesa-Scottsdale, AZ"
H0354_012_0	2011	4	26436	814.3664	0.001393683	1.649660676	1.647361572	1341.556	1151.89	699.23	189.67	142.25	0	26436	18264	1.683033132	1.649660676	8172	1.575074952		0	814.3664	1343.4283	1	699.2333	0.746	0.254	1	0.5307		N/A		0.4693	0.078940951	0.132708436	0.233	n/a	n/a	n/a	26436	1	"Phoenix-Mesa-Scottsdale, AZ"
H0354_801_0	2011	5	792.096	813.9624	0	1.243080166	1.243080166	1011.8205	947.36	762.11	64.46	48.35	0	792.096	792.096	1.243080166	1.243080166	0	0		0	813.9624	1011.8205	1	762.1069	0.746	0.254	1	0.5307		N/A		0.4693	0.078890514	0.132803349	0.233	n/a	n/a	n/a	787.8789828	0.994676129	"Phoenix-Mesa-Scottsdale, AZ"
H0354_804_0	2011	4	24420.096	813.9684	0.000219089	1.069143074	1.068908837	870.0581	826.79	773.49	43.27	32.45	0	24420.096	24348.09572	1.069143074	1.069143074	72.00028305	1.069143074		0	813.9684	870.2487	1	773.4897	0.746	0.254	1	0.5307		N/A		0.4693	0.078891463	0.132801582	0.233	n/a	n/a	n/a	24292.60811	0.994779386	"Phoenix-Mesa-Scottsdale, AZ"
H0354_805_0	2011	6	3612.096	813.9678	0	1.092170285	1.092170285	888.9914	864.78	791.8	24.21	18.16	0	3612.096	3612.096	1.092170285	1.092170285	0	0		0	813.9678	888.9914	1	791.7996	0.746	0.254	1	0.5307		N/A		0.4693	0.078891382	0.13280173	0.233	n/a	n/a	n/a	3593.205664	0.994770256	"Phoenix-Mesa-Scottsdale, AZ"
H0370_001_0	2011	10	17592	737.2134	0.01338	0.721975586	0.712315552	525.1286	460.03	645.82	65.1	48.83	0	17592	16872.21929	0.721975586	0.721975586	719.7807085	0.721975586		0	737.2134	532.2501	1	645.8233	0.746	0.254	1	0.5307		N/A		0.4693	0.087996193	0.128305038	0.233	n/a	n/a	n/a	13668	0.776944065	"Sioux Falls, SD"
H0370_801_0	2011	5	120	737.17	0.013379872	0.813641289	0.802754872	591.7668	522.39	650.75	69.38	52.04	0	120	115.0901725	0.813641289	0.813641289	4.90982748	0.813641289		0	737.17	599.7919	1	650.7466	0.746	0.254	1	0.5307		N/A		0.4693	0.087996193	0.128305038	0.233	n/a	n/a	n/a	120	1	"Sioux Falls, SD"
H0370_802_0	2011	5	120	737.17	0.013379872	0.813641289	0.802754872	591.7668	522.39	650.75	69.38	52.04	0	120	115.0901725	0.813641289	0.813641289	4.90982748	0.813641289		0	737.17	599.7919	1	650.7466	0.746	0.254	1	0.5307		N/A		0.4693	0.087996193	0.128305038	0.233	n/a	n/a	n/a	120	1	"Sioux Falls, SD"
