bid_id	contract_year	version	opt_sup_b0016	opt_sup_b0017	opt_sup_b0018	opt_sup_b0019	opt_sup_b0020	opt_sup_c0016	opt_sup_c0017	opt_sup_c0018	opt_sup_c0019	opt_sup_c0020	opt_sup_d0016	opt_sup_d0017	opt_sup_d0018	opt_sup_d0019	opt_sup_d0020	opt_sup_d0021	opt_sup_e0016	opt_sup_e0017	opt_sup_e0018	opt_sup_e0019	opt_sup_e0020	opt_sup_e0021	opt_sup_f0016	opt_sup_f0017	opt_sup_f0018	opt_sup_f0019	opt_sup_f0020	opt_sup_f0021	opt_sup_f0030	opt_sup_f0031	opt_sup_g0016	opt_sup_g0017	opt_sup_g0018	opt_sup_g0019	opt_sup_g0020	opt_sup_g0021	opt_sup_g0030	opt_sup_g0031	opt_sup_h0016	opt_sup_h0017	opt_sup_h0018	opt_sup_h0019	opt_sup_h0020	opt_sup_h0021	opt_sup_h0030	opt_sup_h0031	opt_sup_i0016	opt_sup_i0017	opt_sup_i0018	opt_sup_i0019	opt_sup_i0020	opt_sup_i0021	opt_sup_i0030	opt_sup_i0031	opt_sup_j0016	opt_sup_j0017	opt_sup_j0018	opt_sup_j0019	opt_sup_j0020	opt_sup_j0021	opt_sup_j0030
H0523_063_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0	213224.7	6.837192971						0	209191.6997	6.707872113						0	-7712.999726	-0.247322508	0	0	0	0	0	0	414703.4	13.29774258						0	31186
H0524_002_0	2018	8	1	2	3	4	5	Advantage Plus					24.66089578					24.66089578	9.836990953					9.836990953	14.82390482	0	0	0	0	14.82390482	39957416.82	15.0871292	2.623415993					2.623415993	6783348.114	2.561257898	2.552679185					2.552679185	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1809185.469					1809185.469	2648444
H0524_003_0	2018	6	1	2	3	4	5	Advantage Plus					24.66089578					24.66089578	9.836990953					9.836990953	14.82390482	0	0	0	0	14.82390482	39957416.82	15.0871292	2.623415993					2.623415993	6783348.114	2.561257898	2.552679185					2.552679185	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1809185.469					1809185.469	2648444
H0524_008_0	2018	6	1	2	3	4	5	Advantage Plus					28.35022436					28.35022436	11.44769381					11.44769381	16.90253056	0	0	0	0	16.90253056	39957416.82	15.0871292	2.917944125					2.917944125	6783348.114	2.561257898	0.17952532					0.17952532	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1716641.743					1716641.743	2648444
H0524_010_0	2018	7	1	2	3	4	5	Advantage Plus					28.35022436					28.35022436	11.44769381					11.44769381	16.90253056	0	0	0	0	16.90253056	39957416.82	15.0871292	2.917944125					2.917944125	6783348.114	2.561257898	0.17952532					0.17952532	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1716641.743					1716641.743	2648444
H0524_013_0	2018	6	1	2	3	4	5	Advantage Plus					28.35022436					28.35022436	11.44769381					11.44769381	16.90253056	0	0	0	0	16.90253056	39957416.82	15.0871292	2.917944125					2.917944125	6783348.114	2.561257898	0.17952532					0.17952532	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1716641.743					1716641.743	2648444
H0524_015_0	2018	6	1	2	3	4	5	Advantage Plus					24.66089578					24.66089578	9.836990953					9.836990953	14.82390482	0	0	0	0	14.82390482	39957416.82	15.0871292	2.623415993					2.623415993	6783348.114	2.561257898	2.552679185					2.552679185	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1809185.469					1809185.469	2648444
H0524_029_0	2018	5	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H0524_030_0	2018	5	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H0524_031_0	2018	6	1	2	3	4	5	Advantage Plus					28.35022436					28.35022436	11.44769381					11.44769381	16.90253056	0	0	0	0	16.90253056	39957416.82	15.0871292	2.917944125					2.917944125	6783348.114	2.561257898	0.17952532					0.17952532	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1716641.743					1716641.743	2648444
H0524_032_0	2018	6	1	2	3	4	5	Advantage Plus					28.35022436					28.35022436	11.44769381					11.44769381	16.90253056	0	0	0	0	16.90253056	39957416.82	15.0871292	2.917944125					2.917944125	6783348.114	2.561257898	0.17952532					0.17952532	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1716641.743					1716641.743	2648444
H0524_033_0	2018	6	1	2	3	4	5	Advantage Plus					28.35022436					28.35022436	11.44769381					11.44769381	16.90253056	0	0	0	0	16.90253056	39957416.82	15.0871292	2.917944125					2.917944125	6783348.114	2.561257898	0.17952532					0.17952532	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1716641.743					1716641.743	2648444
H0524_034_0	2018	6	1	2	3	4	5	Advantage Plus					24.66089578					24.66089578	9.836990953					9.836990953	14.82390482	0	0	0	0	14.82390482	39957416.82	15.0871292	2.623415993					2.623415993	6783348.114	2.561257898	2.552679185					2.552679185	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1809185.469					1809185.469	2648444
H0524_035_0	2018	6	1	2	3	4	5	Advantage Plus					24.66089578					24.66089578	9.836990953					9.836990953	14.82390482	0	0	0	0	14.82390482	39957416.82	15.0871292	2.623415993					2.623415993	6783348.114	2.561257898	2.552679185					2.552679185	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1809185.469					1809185.469	2648444
H0524_036_0	2018	6	1	2	3	4	5	Advantage Plus					24.66089578					24.66089578	9.836990953					9.836990953	14.82390482	0	0	0	0	14.82390482	39957416.82	15.0871292	2.623415993					2.623415993	6783348.114	2.561257898	2.552679185					2.552679185	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1809185.469					1809185.469	2648444
H0524_037_0	2018	6	1	2	3	4	5	Advantage Plus					24.66089578					24.66089578	9.836990953					9.836990953	14.82390482	0	0	0	0	14.82390482	39957416.82	15.0871292	2.623415993					2.623415993	6783348.114	2.561257898	2.552679185					2.552679185	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1809185.469					1809185.469	2648444
H0524_038_0	2018	6	1	2	3	4	5	Advantage Plus					28.35022436					28.35022436	11.44769381					11.44769381	16.90253056	0	0	0	0	16.90253056	39957416.82	15.0871292	2.917944125					2.917944125	6783348.114	2.561257898	0.17952532					0.17952532	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1716641.743					1716641.743	2648444
H0524_039_0	2018	6	1	2	3	4	5	Advantage Plus					28.35022436					28.35022436	11.44769381					11.44769381	16.90253056	0	0	0	0	16.90253056	39957416.82	15.0871292	2.917944125					2.917944125	6783348.114	2.561257898	0.17952532					0.17952532	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1716641.743					1716641.743	2648444
H0524_040_0	2018	6	1	2	3	4	5	Advantage Plus					28.35022436					28.35022436	11.44769381					11.44769381	16.90253056	0	0	0	0	16.90253056	39957416.82	15.0871292	2.917944125					2.917944125	6783348.114	2.561257898	0.17952532					0.17952532	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1716641.743					1716641.743	2648444
H0524_041_0	2018	6	1	2	3	4	5	Advantage Plus					28.35022436					28.35022436	11.44769381					11.44769381	16.90253056	0	0	0	0	16.90253056	39957416.82	15.0871292	2.917944125					2.917944125	6783348.114	2.561257898	0.17952532					0.17952532	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1716641.743					1716641.743	2648444
H0524_042_0	2018	6	1	2	3	4	5	Advantage Plus					28.35022436					28.35022436	11.44769381					11.44769381	16.90253056	0	0	0	0	16.90253056	39957416.82	15.0871292	2.917944125					2.917944125	6783348.114	2.561257898	0.17952532					0.17952532	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1716641.743					1716641.743	2648444
H0524_043_0	2018	6	1	2	3	4	5	Advantage Plus					28.35022436					28.35022436	11.44769381					11.44769381	16.90253056	0	0	0	0	16.90253056	39957416.82	15.0871292	2.917944125					2.917944125	6783348.114	2.561257898	0.17952532					0.17952532	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1716641.743					1716641.743	2648444
H0524_046_0	2018	6	1	2	3	4	5	Advantage Plus					28.35022436					28.35022436	11.44769381					11.44769381	16.90253056	0	0	0	0	16.90253056	39957416.82	15.0871292	2.917944125					2.917944125	6783348.114	2.561257898	0.17952532					0.17952532	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1716641.743					1716641.743	2648444
H0524_051_0	2018	6	1	2	3	4	5	Advantage Plus					28.35022436					28.35022436	11.44769381					11.44769381	16.90253056	0	0	0	0	16.90253056	39957416.82	15.0871292	2.917944125					2.917944125	6783348.114	2.561257898	0.17952532					0.17952532	6228115.066	2.351612897	20	0	0	0	0	20	52968880	20	1716641.743					1716641.743	2648444
H0543_001_0	2018	4	1	2	3	4	5	High Option Dental Rider	Optional Dental Rider				13.28985178	2.426322221	0	0	0	10.26703395	4.196795299	0.638505848	0	0	0	3.206687917	9.093056482	1.787816373	0	0	0	7.060346029	5390260.074	8.303719817	2.530078316	0.503905769	0	0	0	1.966288207	1464873.931	2.256644859	0.876865203	0.208277858	0	0	0	0.690828267	2704531.383	4.166342723	12.5	2.5	0	0	0	9.717462503	9559665.388	14.7267074	79337.9736	30587.05	0	0	0	109925.0236	649138
H0543_004_0	2018	3	1	2	3	4	5	High Option Dental Rider	Optional Dental Rider				13.28985178	2.426322221	0	0	0	9.835976544	4.196795299	0.638505848	0	0	0	3.065497432	9.093056482	1.787816373	0	0	0	6.770479112	5390260.074	8.303719817	2.530078316	0.503905769	0	0	0	1.88589107	1464873.931	2.256644859	0.876865203	0.208277858	0	0	0	0.66429918	2704531.383	4.166342723	12.5	2.5	0	0	0	9.320669362	9559665.388	14.7267074	18992.37055	8852.947178	0	0	0	27845.31773	649138
H0543_007_0	2018	3	1	2	3	4	5	High Option Dental Rider	Optional Dental Rider				13.28985178	2.426322221	0	0	0	10.33564458	4.196795299	0.638505848	0	0	0	3.229160955	9.093056482	1.787816373	0	0	0	7.10648363	5390260.074	8.303719817	2.530078316	0.503905769	0	0	0	1.979084876	1464873.931	2.256644859	0.876865203	0.208277858	0	0	0	0.695050855	2704531.383	4.166342723	12.5	2.5	0	0	0	9.780619361	9559665.388	14.7267074	21420.117	8000.617608	0	0	0	29420.73461	649138
H0543_013_0	2018	3	1	2	3	4	5	High Option Dental Rider	Fitness Rider				10.71439603	16.45	0	0	0	12.21689594	3.383493482	0	0	0	0	2.497152884	7.330902545	16.45	0	0	0	9.719743055	5390260.074	8.303719817	2.027930793	2.746185601	0	0	0	2.216084959	1464873.931	2.256644859	0.641166663	-1.196185601	0	0	0	0.159853513	2704531.383	4.166342723	10	18	0	0	0	12.09568153	9559665.388	14.7267074	20123.24959	7142.555508	0	0	0	27265.8051	649138
H0543_019_0	2018	3	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5390260.074	8.303719817	0	0	0	0	0	0	1464873.931	2.256644859	0	0	0	0	0	0	2704531.383	4.166342723	0	0	0	0	0	0	9559665.388	14.7267074	0	0	0	0	0	0	649138
H0543_022_0	2018	3	1	2	3	4	5	High Option Dental Rider	Optional Dental Rider				13.28985178	2.426322221	0	0	0	9.940005161	4.196795299	0.638505848	0	0	0	3.099571434	9.093056482	1.787816373	0	0	0	6.840433727	5390260.074	8.303719817	2.530078316	0.503905769	0	0	0	1.905293597	1464873.931	2.256644859	0.876865203	0.208277858	0	0	0	0.670701539	2704531.383	4.166342723	12.5	2.5	0	0	0	9.416428863	9559665.388	14.7267074	7666.524952	3417.988609	0	0	0	11084.51356	649138
H0543_028_0	2018	3	1	2	3	4	5	Dental Platinum Rider					47.87210784	0	0	0	0	47.87210784	20.15667699	0	0	0	0	20.15667699	27.71543086	0	0	0	0	27.71543086	5390260.074	8.303719817	7.848973921	0	0	0	0	7.848973921	1464873.931	2.256644859	3.435595223	0	0	0	0	3.435595223	2704531.383	4.166342723	39	0	0	0	0	39	9559665.388	14.7267074	4104.431955	0	0	0	0	4104.431955	649138
H0543_029_0	2018	3	1	2	3	4	5	High Option Dental Rider	Optional Dental Rider				13.28985178	2.426322221	0	0	0	10.16772452	4.196795299	0.638505848	0	0	0	3.174159659	9.093056482	1.787816373	0	0	0	6.993564859	5390260.074	8.303719817	2.530078316	0.503905769	0	0	0	1.947765863	1464873.931	2.256644859	0.876865203	0.208277858	0	0	0	0.684716347	2704531.383	4.166342723	12.5	2.5	0	0	0	9.626047068	9559665.388	14.7267074	10859.22004	4379.5511	0	0	0	15238.77114	649138
H0543_032_0	2018	3	1	2	3	4	5	Dental Platinum Rider					47.87210784	0	0	0	0	47.87210784	20.15667699	0	0	0	0	20.15667699	27.71543086	0	0	0	0	27.71543086	5390260.074	8.303719817	7.848973921	0	0	0	0	7.848973921	1464873.931	2.256644859	3.435595223	0	0	0	0	3.435595223	2704531.383	4.166342723	39	0	0	0	0	39	9559665.388	14.7267074	8082.98295	0	0	0	0	8082.98295	649138
H0543_035_0	2018	3	1	2	3	4	5	Dental Platinum Rider					47.87210784	0	0	0	0	47.87210784	20.15667699	0	0	0	0	20.15667699	27.71543086	0	0	0	0	27.71543086	5390260.074	8.303719817	7.848973921	0	0	0	0	7.848973921	1464873.931	2.256644859	3.435595223	0	0	0	0	3.435595223	2704531.383	4.166342723	39	0	0	0	0	39	9559665.388	14.7267074	1980.660029	0	0	0	0	1980.660029	649138
H0543_036_0	2018	3	1	2	3	4	5	Dental Platinum Rider					47.87210784	0	0	0	0	47.87210784	20.15667699	0	0	0	0	20.15667699	27.71543086	0	0	0	0	27.71543086	5390260.074	8.303719817	7.848973921	0	0	0	0	7.848973921	1464873.931	2.256644859	3.435595223	0	0	0	0	3.435595223	2704531.383	4.166342723	39	0	0	0	0	39	9559665.388	14.7267074	9216.875499	0	0	0	0	9216.875499	649138
H0543_060_0	2018	3	1	2	3	4	5	High Option Dental Rider	Fitness Rider				10.71439603	16.45	0	0	0	11.91447563	3.383493482	0	0	0	0	2.675553822	7.330902545	16.45	0	0	0	9.238921811	5390260.074	8.303719817	2.027930793	2.746185601	0	0	0	2.178213649	1464873.931	2.256644859	0.641166663	-1.196185601	0	0	0	0.256731302	2704531.383	4.166342723	10	18	0	0	0	11.67386676	9559665.388	14.7267074	25988.42496	6876.421839	0	0	0	32864.8468	649138
H0543_070_0	2018	3	1	2	3	4	5	High Option Dental Rider	Optional Dental Rider				13.28985178	2.426322221	0	0	0	9.401576841	4.196795299	0.638505848	0	0	0	2.923212195	9.093056482	1.787816373	0	0	0	6.478364646	5390260.074	8.303719817	2.530078316	0.503905769	0	0	0	1.804870556	1464873.931	2.256644859	0.876865203	0.208277858	0	0	0	0.637564393	2704531.383	4.166342723	12.5	2.5	0	0	0	8.920799595	9559665.388	14.7267074	13761.85604	7671.387336	0	0	0	21433.24337	649138
H0543_086_0	2018	3	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5390260.074	8.303719817	0	0	0	0	0	0	1464873.931	2.256644859	0	0	0	0	0	0	2704531.383	4.166342723	0	0	0	0	0	0	9559665.388	14.7267074	0	0	0	0	0	0	649138
H0543_089_0	2018	3	1	2	3	4	5	Dental Platinum Rider					47.87210784	0	0	0	0	47.87210784	20.15667699	0	0	0	0	20.15667699	27.71543086	0	0	0	0	27.71543086	5390260.074	8.303719817	7.848973921	0	0	0	0	7.848973921	1464873.931	2.256644859	3.435595223	0	0	0	0	3.435595223	2704531.383	4.166342723	39	0	0	0	0	39	9559665.388	14.7267074	15969.18811	0	0	0	0	15969.18811	649138
H0543_121_0	2018	4	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5390260.074	8.303719817	0	0	0	0	0	0	1464873.931	2.256644859	0	0	0	0	0	0	2704531.383	4.166342723	0	0	0	0	0	0	9559665.388	14.7267074	0	0	0	0	0	0	649138
H0543_138_0	2018	3	1	2	3	4	5	High Option Dental Rider	Optional Dental Rider				13.28985178	2.426322221	0	0	0	10.43728512	4.196795299	0.638505848	0	0	0	3.262452755	9.093056482	1.787816373	0	0	0	7.174832369	5390260.074	8.303719817	2.530078316	0.503905769	0	0	0	1.998041999	1464873.931	2.256644859	0.876865203	0.208277858	0	0	0	0.701306241	2704531.383	4.166342723	12.5	2.5	0	0	0	9.874180609	9559665.388	14.7267074	66230.44723	23583.52769	0	0	0	89813.97492	649138
H0543_140_0	2018	3	1	2	3	4	5	Dental Platinum Rider	Fitness Rider				47.87210784	16.45	0	0	0	41.06487204	20.15667699	0	0	0	0	15.78996633	27.71543086	16.45	0	0	0	25.27490571	5390260.074	8.303719817	7.848973921	2.746185601	0	0	0	6.743513921	1464873.931	2.256644859	3.435595223	-1.196185601	0	0	0	2.432173543	2704531.383	4.166342723	39	18	0	0	0	34.45059318	9559665.388	14.7267074	8881.525781	2456.183407	0	0	0	11337.70919	649138
H0543_144_0	2018	3	1	2	3	4	5	High Option Dental Rider	Optional Dental Rider				13.28985178	2.426322221	0	0	0	10.83401059	4.196795299	0.638505848	0	0	0	3.392398005	9.093056482	1.787816373	0	0	0	7.44161259	5390260.074	8.303719817	2.530078316	0.503905769	0	0	0	2.072035838	1464873.931	2.256644859	0.876865203	0.208277858	0	0	0	0.725722397	2704531.383	4.166342723	12.5	2.5	0	0	0	10.23937083	9559665.388	14.7267074	95889.25418	28008.74262	0	0	0	123897.9968	649138
H0543_145_0	2018	3	1	2	3	4	5	High Option Dental Rider	Optional Dental Rider				13.28985178	2.426322221	0	0	0	9.614692013	4.196795299	0.638505848	0	0	0	2.993016899	9.093056482	1.787816373	0	0	0	6.621675114	5390260.074	8.303719817	2.530078316	0.503905769	0	0	0	1.844618973	1464873.931	2.256644859	0.876865203	0.208277858	0	0	0	0.650680398	2704531.383	4.166342723	12.5	2.5	0	0	0	9.116974486	9559665.388	14.7267074	42634.85112	21797.69462	0	0	0	64432.54574	649138
H0543_146_0	2018	3	1	2	3	4	5	Dental Platinum Rider					47.87210784	0	0	0	0	47.87210784	20.15667699	0	0	0	0	20.15667699	27.71543086	0	0	0	0	27.71543086	5390260.074	8.303719817	7.848973921	0	0	0	0	7.848973921	1464873.931	2.256644859	3.435595223	0	0	0	0	3.435595223	2704531.383	4.166342723	39	0	0	0	0	39	9559665.388	14.7267074	19102.61978	0	0	0	0	19102.61978	649138
H0543_147_0	2018	3	1	2	3	4	5	Dental Platinum Rider					47.87210784	0	0	0	0	47.87210784	20.15667699	0	0	0	0	20.15667699	27.71543086	0	0	0	0	27.71543086	5390260.074	8.303719817	7.848973921	0	0	0	0	7.848973921	1464873.931	2.256644859	3.435595223	0	0	0	0	3.435595223	2704531.383	4.166342723	39	0	0	0	0	39	9559665.388	14.7267074	2400.588965	0	0	0	0	2400.588965	649138
H0543_148_0	2018	3	1	2	3	4	5	Dental Platinum Rider					47.87210784	0	0	0	0	47.87210784	20.15667699	0	0	0	0	20.15667699	27.71543086	0	0	0	0	27.71543086	5390260.074	8.303719817	7.848973921	0	0	0	0	7.848973921	1464873.931	2.256644859	3.435595223	0	0	0	0	3.435595223	2704531.383	4.166342723	39	0	0	0	0	39	9559665.388	14.7267074	1651.351872	0	0	0	0	1651.351872	649138
H0543_151_0	2018	3	1	2	3	4	5	High Option Dental Rider	Optional Dental Rider				13.28985178	2.426322221	0	0	0	10.93057036	4.196795299	0.638505848	0	0	0	3.424025626	9.093056482	1.787816373	0	0	0	7.506544736	5390260.074	8.303719817	2.530078316	0.503905769	0	0	0	2.09004534	1464873.931	2.256644859	0.876865203	0.208277858	0	0	0	0.731665092	2704531.383	4.166342723	12.5	2.5	0	0	0	10.32825517	9559665.388	14.7267074	35764.62002	9921.959245	0	0	0	45686.57926	649138
H0543_152_0	2018	3	1	2	3	4	5	High Option Dental Rider	Optional Dental Rider	Fitness Rider			13.28985178	2.426322221	16.45	0	0	12.1692992	4.196795299	0.638505848	0	0	0	2.248158634	9.093056482	1.787816373	16.45	0	0	9.921140563	5390260.074	8.303719817	2.530078316	0.503905769	2.746185601	0	0	2.208234395	1464873.931	2.256644859	0.876865203	0.208277858	-1.196185601	0	0	0.122421356	2704531.383	4.166342723	12.5	2.5	18	0	0	12.25179631	9559665.388	14.7267074	7020.875645	2648.161729	4189.435149	0	0	13858.47252	649138
H0543_153_0	2018	4	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5390260.074	8.303719817	0	0	0	0	0	0	1464873.931	2.256644859	0	0	0	0	0	0	2704531.383	4.166342723	0	0	0	0	0	0	9559665.388	14.7267074	0	0	0	0	0	0	649138
H0543_158_0	2018	4	1	2	3	4	5	Dental Platinum Rider					47.87210784	0	0	0	0	47.87210784	20.15667699	0	0	0	0	20.15667699	27.71543086	0	0	0	0	27.71543086	5390260.074	8.303719817	7.848973921	0	0	0	0	7.848973921	1464873.931	2.256644859	3.435595223	0	0	0	0	3.435595223	2704531.383	4.166342723	39	0	0	0	0	39	9559665.388	14.7267074	421.7959254	0	0	0	0	421.7959254	649138
H0543_163_0	2018	4	1	2	3	4	5	Dental Platinum Rider					47.87210784	0	0	0	0	47.87210784	20.15667699	0	0	0	0	20.15667699	27.71543086	0	0	0	0	27.71543086	5390260.074	8.303719817	7.848973921	0	0	0	0	7.848973921	1464873.931	2.256644859	3.435595223	0	0	0	0	3.435595223	2704531.383	4.166342723	39	0	0	0	0	39	9559665.388	14.7267074	70.2993209	0	0	0	0	70.2993209	649138
H0543_164_0	2018	4	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5390260.074	8.303719817	0	0	0	0	0	0	1464873.931	2.256644859	0	0	0	0	0	0	2704531.383	4.166342723	0	0	0	0	0	0	9559665.388	14.7267074	0	0	0	0	0	0	649138
H0543_165_0	2018	4	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5390260.074	8.303719817	0	0	0	0	0	0	1464873.931	2.256644859	0	0	0	0	0	0	2704531.383	4.166342723	0	0	0	0	0	0	9559665.388	14.7267074	0	0	0	0	0	0	649138
H0543_166_0	2018	4	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5390260.074	8.303719817	0	0	0	0	0	0	1464873.931	2.256644859	0	0	0	0	0	0	2704531.383	4.166342723	0	0	0	0	0	0	9559665.388	14.7267074	0	0	0	0	0	0	649138
H0543_167_0	2018	4	1	2	3	4	5	Dental Platinum Rider					47.87210784	0	0	0	0	47.87210784	20.15667699	0	0	0	0	20.15667699	27.71543086	0	0	0	0	27.71543086	5390260.074	8.303719817	7.848973921	0	0	0	0	7.848973921	1464873.931	2.256644859	3.435595223	0	0	0	0	3.435595223	2704531.383	4.166342723	39	0	0	0	0	39	9559665.388	14.7267074	492.0952463	0	0	0	0	492.0952463	649138
H0544_002_0	2018	5	1	2	3	4	5	Optional Dental 1	Optional Dental 2				47.6388	12.1144				19.18963485	13.3088	3.3844				5.360998076	34.33	8.73	0	0	0	13.82863677	1086402.71	8.419964116	0.27	0.27				0.27	34837.29	0.27	0.4	0				0.0796662	0	0	35	9	0	0	0	14.17830297	1121240	8.689964116	12506	50286				62792	129027
H0544_003_0	2018	5	1	2	3	4	5											0						0	0	0	0	0	0	0	1086402.71	8.419964116						0	34837.29	0.27						0	0	0	0	0	0	0	0	0	1121240	8.689964116						0	129027
H0544_004_0	2018	7	1	2	3	4	5	Optional Dental 1	Optional Dental 2				47.6388	12.1144				19.37260088	13.3088	3.3844				5.41211303	34.33	8.73	0	0	0	13.96048784	1086402.71	8.419964116	0.27	0.27				0.27	34837.29	0.27	0.4	0				0.081726373	0	0	35	9	0	0	0	14.31221422	1121240	8.689964116	6211	24188				30399	129027
H0544_005_0	2018	7	1	2	3	4	5	Optional Dental 1	Optional Dental 2				47.6388	12.1144				19.94097993	13.3088	3.3844				5.57090026	34.33	8.73	0	0	0	14.37007967	1086402.71	8.419964116	0.27	0.27				0.27	34837.29	0.27	0.4	0				0.088126245	0	0	35	9	0	0	0	14.72820591	1121240	8.689964116	1438	5089				6527	129027
H0544_007_0	2018	5	1	2	3	4	5	Optional Dental 1	Optional Dental 2				47.6388	12.1144				19.52675549	13.3088	3.3844				5.45517898	34.33	8.73	0	0	0	14.07157651	1086402.71	8.419964116	0.27	0.27				0.27	34837.29	0.27	0.4	0				0.083462133	0	0	35	9	0	0	0	14.42503864	1121240	8.689964116	810	3072				3882	129027
H0544_008_0	2018	5	1	2	3	4	5	Optional Dental 1	Optional Dental 2				47.6388	12.1144				20.14074307	13.3088	3.3844				5.6267078	34.33	8.73	0	0	0	14.51403527	1086402.71	8.419964116	0.27	0.27				0.27	34837.29	0.27	0.4	0				0.090375551	0	0	35	9	0	0	0	14.87441083	1121240	8.689964116	1486	5091				6577	129027
H0544_010_0	2018	5	1	2	3	4	5	Optional Dental 1	Optional Dental 2				47.6388	12.1144				19.71627161	13.3088	3.3844				5.508123823	34.33	8.73	0	0	0	14.20814778	1086402.71	8.419964116	0.27	0.27				0.27	34837.29	0.27	0.4	0				0.085596059	0	0	35	9	0	0	0	14.56374384	1121240	8.689964116	1086	3989				5075	129027
H0544_012_0	2018	5	1	2	3	4	5	Optional Dental 1	Optional Dental 2				47.6388	12.1144				19.62055702	13.3088	3.3844				5.481384178	34.33	8.73	0	0	0	14.13917284	1086402.71	8.419964116	0.27	0.27				0.27	34837.29	0.27	0.4	0				0.084518326	0	0	35	9	0	0	0	14.49369117	1121240	8.689964116	1055	3938				4993	129027
H0544_013_0	2018	5	1	2	3	4	5	Optional Dental 1	Optional Dental 2				47.6388	12.1144				19.19203076	13.3088	3.3844				5.36166742	34.33	8.73	0	0	0	13.83036334	1086402.71	8.419964116	0.27	0.27				0.27	34837.29	0.27	0.4	0				0.079693177	0	0	35	9	0	0	0	14.18005652	1121240	8.689964116	987	3967				4954	129027
H0544_014_0	2018	5	1	2	3	4	5	Optional Dental 1	Optional Dental 2				47.6388	12.1144				18.7800881	13.3088	3.3844				5.246583597	34.33	8.73	0	0	0	13.5335045	1086402.71	8.419964116	0.27	0.27				0.27	34837.29	0.27	0.4	0				0.075054758	0	0	35	9	0	0	0	13.87855926	1121240	8.689964116	771	3338				4109	129027
H0544_019_0	2018	5	1	2	3	4	5	Optional Dental 1	Optional Dental 2				47.6388	12.1144				19.9816758	13.3088	3.3844				5.582269406	34.33	8.73	0	0	0	14.39940639	1086402.71	8.419964116	0.27	0.27				0.27	34837.29	0.27	0.4	0				0.088584475	0	0	35	9	0	0	0	14.75799087	1121240	8.689964116	291	1023				1314	129027
H0544_021_0	2018	5	1	2	3	4	5	Optional Dental 1	Optional Dental 2				47.6388	12.1144				21.08444442	13.3088	3.3844				5.890348272	34.33	8.73	0	0	0	15.19409614	1086402.71	8.419964116	0.27	0.27				0.27	34837.29	0.27	0.4	0				0.101001502	0	0	35	9	0	0	0	15.56509765	1121240	8.689964116	2017	5971				7988	129027
H0544_024_0	2018	5	1	2	3	4	5	Optional Dental 1	Optional Dental 2				47.6388	12.1144				19.63235442	13.3088	3.3844				5.48468	34.33	8.73	0	0	0	14.14767442	1086402.71	8.419964116	0.27	0.27				0.27	34837.29	0.27	0.4	0				0.084651163	0	0	35	9	0	0	0	14.50232558	1121240	8.689964116	91	339				430	129027
H0544_025_0	2018	5	1	2	3	4	5	Optional Dental 1	Optional Dental 2				47.6388	12.1144				19.72677143	13.3088	3.3844				5.511057143	34.33	8.73	0	0	0	14.21571429	1086402.71	8.419964116	0.27	0.27				0.27	34837.29	0.27	0.4	0				0.085714286	0	0	35	9	0	0	0	14.57142857	1121240	8.689964116	492	1804				2296	129027
