bid_id	contract_year	version	bnchmk_e0012	bnchmk_e0013	bnchmk_e0014	bnchmk_e0015	bnchmk_e0016	bnchmk_e0017	bnchmk_e0018	bnchmk_e0019	bnchmk_e0023	bnchmk_e0024	bnchmk_e0025	bnchmk_e0036	bnchmk_f0012	bnchmk_f0015	bnchmk_f0036	bnchmk_g0012	bnchmk_g0015	bnchmk_g0031	bnchmk_g0036	bnchmk_h0036	bnchmk_i0036	bnchmk_j0036	bnchmk_k0036	bnchmk_l0016	bnchmk_l0017	bnchmk_l0018	bnchmk_l0024	bnchmk_l0025	bnchmk_l0026	bnchmk_l0036	bnchmk_m0016	bnchmk_m0017	bnchmk_m0018	bnchmk_m0036	bnchmk_n0036	bnchmk_o0036	bnchmk_p0036	bnchmk_q0036	bnchmk_r0036	bnchmk_s0036	bnchmk_t0036	bnchmk_t0037	bnchmk_u0036
H0544_013_0	2012	8	26308.28309	942.8758	0.006263507	1.859898064	1.848248579	1742.6689	1203.94	651.4	538.73	386.09	0	26308.28309	23250	1.827096285	1.859898064	3058.283085	2.109267181		0	942.8758	1753.6529	1	651.3951	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.061825893	0.155113945	0.224	n/a	n/a	n/a	20413.7002	0.775941939	"Los Angeles-Long Beach-Santa Ana, CA"
H0544_014_0	2012	7	17256.57474	940.5849	0.004093162	2.067891791	2.059427576	1937.0665	1323.4	642.61	613.67	439.8	0	17256.57474	14625	2.050210492	2.067891791	2631.57474	2.166155766		0	940.5849	1945.0278	1	642.6057	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.062208028	0.154479133	0.224	n/a	n/a	n/a	12678.29981	0.734693878	"Los Angeles-Long Beach-Santa Ana, CA"
H0544_016_0	2012	9	300.5167406	890.01	0.012421053	0.654715138	0.646582887	575.4652	379.36	586.72	196.11	140.55	0	300.5167406	300.5167406	0.654715138	0.654715138	0	0		0	890.01	582.703	1	586.7152	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.067342774	0.138410396	0.224	n/a	n/a	n/a	300.5167406	1	"Riverside-San Bernardino-Ontario, CA"
H0544_019_0	2012	7	4186.853618	890.01	0.002674264	2.028525764	2.023100949	1800.5801	1298.1	641.64	502.48	360.11	0	4186.853618	3772	2.011902684	2.028525764	414.8536178	2.179668848		0	890.01	1805.4082	1	641.6388	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.067342774	0.138410396	0.224	n/a	n/a	n/a	4186.853618	1	"Riverside-San Bernardino-Ontario, CA"
H0544_021_0	2012	6	1707.403195	878.96	0.012421053	0.817000458	0.806852453	709.191	525.69	651.53	183.5	131.51	0	1707.403195	1590	0.805986909	0.817000458	117.4031947	0.966157763		0	878.96	718.1107	1	651.5318	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.051799973	0.110185626	0.224	n/a	n/a	n/a	1707.403195	1	"San Jose-Sunnyvale-Santa Clara, CA"
H0544_022_0	2012	7	1086.076291	878.96	0.002091139	2.29246253	2.287668672	2010.7693	1446.79	632.43	563.98	404.19	0	1086.076291	1027	2.275555625	2.29246253	59.07629055	2.586377256		0	878.96	2014.9829	1	632.4299	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.051799973	0.110185626	0.224	n/a	n/a	n/a	1086.076291	1	"San Jose-Sunnyvale-Santa Clara, CA"
H0544_024_0	2012	6	1141.671295	878.96	0.004093162	1.696015361	1.689073296	1484.6279	1163.25	688.69	321.38	230.32	0	1141.671295	1030	1.6866852	1.696015361	111.671295	1.782072078		0	878.96	1490.7297	1	688.6913	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.051799973	0.110185626	0.224	n/a	n/a	n/a	1141.671295	1	"San Jose-Sunnyvale-Santa Clara, CA"
H0544_025_0	2012	5	6048.549267	878.96	0.007995005	1.654790293	1.641560236	1442.8658	1076.48	655.77	366.39	262.58	0	6048.549267	5418	1.612948783	1.654790293	630.5492671	2.014313825		0	878.96	1454.4945	1	655.7664	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.051799973	0.110185626	0.224	n/a	n/a	n/a	6048.549267	1	"San Jose-Sunnyvale-Santa Clara, CA"
H0544_027_0	2012	5	27430.10996	911.47	0.005310074	0.937701219	0.932721956	850.1481	652.95	700.05	197.2	141.33	0	27430.10996	26283	0.931160972	0.937701219	1147.109963	1.087553737		0	911.47	854.6865	1	700.0479	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.063034592	0.128835248	0.224	n/a	n/a	n/a	27430.10996	1	"Modesto, CA"
H0544_028_0	2012	5	1791.163291	911.47	0.012421053	0.779356452	0.769676024	701.5366	499.77	649.33	201.77	144.6	0	1791.163291	1724	0.773591918	0.779356452	67.16329113	0.927325033		0	911.47	710.36	1	649.3252	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.063034592	0.128835248	0.224	n/a	n/a	n/a	1791.163291	1	"Modesto, CA"
H0544_031_0	2012	5	2035.519713	911.47	0.004093162	1.668240664	1.661412285	1514.3275	1146.45	690.05	367.88	263.65	0	2035.519713	1869	1.660558226	1.668240664	166.519713	1.754467549		0	911.47	1520.5513	1	690.0455	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.063034592	0.128835248	0.224	n/a	n/a	n/a	2035.519713	1	"Modesto, CA"
H0544_032_0	2012	5	9886.372703	911.47	0.010337385	1.760945097	1.74274153	1588.4566	1128	647.26	460.46	330	0	9886.372703	9123	1.730744462	1.760945097	763.3727028	2.121870231		0	911.47	1605.0486	1	647.2561	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.063034592	0.128835248	0.224	n/a	n/a	n/a	9886.372703	1	"Modesto, CA"
H0544_034_0	2012	6	9891.939215	896.97	0.005274225	0.913945969	0.909125612	815.4584	586.94	645.61	228.52	163.77	0	9891.939215	8554	0.894654827	0.913945969	1337.939215	1.037282233		0	896.97	819.7821	1	645.6094	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.067342774	0.138410396	0.224	n/a	n/a	n/a	9891.939215	1	"Riverside-San Bernardino-Ontario, CA"
H0544_035_0	2012	5	7525.063761	896.97	0.007252465	1.47637425	1.465666897	1314.6592	865.48	590.5	449.18	321.91	0	7525.063761	6612	1.446540677	1.47637425	913.0637611	1.692415667		0	896.97	1324.2634	1	590.5025	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.067342774	0.138410396	0.224	n/a	n/a	n/a	7525.063761	1	"Riverside-San Bernardino-Ontario, CA"
H0544_036_0	2012	5	1006.873611	911.47	0.006263507	1.337316781	1.328940487	1211.2894	929.13	699.15	282.16	202.21	0	1006.873611	968	1.329390249	1.337316781	38.87361118	1.534697019		0	911.47	1218.9241	1	699.1509	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.063034592	0.128835248	0.224	n/a	n/a	n/a	1006.873611	1	"Modesto, CA"
H0544_037_0	2012	5	871.8051999	878.96	0.006263507	1.372942302	1.364342869	1199.2028	965.32	707.53	233.88	167.61	0	871.8051999	838	1.364769441	1.372942302	33.80519993	1.575540061		0	878.96	1206.7614	1	707.5348	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.051799973	0.110185626	0.224	n/a	n/a	n/a	871.8051999	1	"San Jose-Sunnyvale-Santa Clara, CA"
H0544_038_0	2012	6	706.0394225	890.01	0.006263507	1.376859953	1.36823598	1217.7437	891.31	651.43	326.43	233.94	0	706.0394225	651	1.360480923	1.376859953	55.03942248	1.570589238		0	890.01	1225.4191	1	651.43	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.067342774	0.138410396	0.224	n/a	n/a	n/a	706.0394225	1	"Riverside-San Bernardino-Ontario, CA"
H0544_039_0	2012	5	297.898667	896.97	0.012421053	0.569240287	0.562169723	504.2494	326.29	580.41	177.96	127.54	0	297.898667	292	0.567009126	0.569240287	5.898666997	0.679688793		0	896.97	510.5915	1	580.4119	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.067342774	0.138410396	0.224	n/a	n/a	n/a	297.898667	1	"Riverside-San Bernardino-Ontario, CA"
H0544_801_0	2012	3	578.8676093	932.1053	0.005295943	0.793160228	0.788959697	735.3935	601.86	762.85	133.53	95.7	0	578.8676093	569	0.791010604	0.793160228	9.867609335	0.917114871		0	932.1053	739.3088	1	762.8527	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.061670882	0.149173029	0.224	n/a	n/a	n/a	349.0105527	0.602919471	"Los Angeles-Long Beach-Santa Ana, CA"
H0544_802_0	2012	3	578.8676093	932.1053	0.005295943	0.793160228	0.788959697	735.3935	601.86	762.85	133.53	95.7	0	578.8676093	569	0.791010604	0.793160228	9.867609335	0.917114871		0	932.1053	739.3088	1	762.8527	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.061670882	0.149173029	0.224	n/a	n/a	n/a	349.0105527	0.602919471	"Los Angeles-Long Beach-Santa Ana, CA"
H0544_803_0	2012	3	147.724251	932.1053	0.005295943	0.796407104	0.792189377	738.4039	601.56	759.36	136.84	98.07	0	147.724251	145	0.794072555	0.796407104	2.724250985	0.920664962		0	932.1053	742.3353	1	759.3639	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.061670882	0.149173029	0.224	n/a	n/a	n/a	89.06582722	0.602919471	"Los Angeles-Long Beach-Santa Ana, CA"
H0544_804_0	2012	3	147.724251	932.1053	0.005295943	0.796407104	0.792189377	738.4039	601.56	759.36	136.84	98.07	0	147.724251	145	0.794072555	0.796407104	2.724250985	0.920664962		0	932.1053	742.3353	1	759.3639	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.061670882	0.149173029	0.224	n/a	n/a	n/a	89.06582722	0.602919471	"Los Angeles-Long Beach-Santa Ana, CA"
H0545_001_0	2012	6	157972.7631	921.0615	0.007954319	1.122795683	1.113864608	1025.9378	768.57	690	257.37	184.45	0	157972.7631	151391.1391	1.122795683	1.122795683	6581.624005	1.122795683		0	921.0615	1034.1639	1	690.0031	0.74	0.26	1	4		0.716666667	0.52532		N/A		0.47468	0.064259605	0.147652689	0.224	n/a	n/a	n/a	96106.854	0.608376103	"Riverside-San Bernardino-Ontario, CA"
H0545_011_0	2012	7	17811.66879	914.099	0.014466673	0.771388563	0.760229137	694.9247	569.27	748.81	125.65	90.05	0	17811.66879	15158.14593	0.718902247	0.771388563	2653.522855	1.071214599		0	914.099	705.1255	1	748.8137	0.74	0.26	1	4		0.716666667	0.52532		N/A		0.47468	0.065189407	0.145033799	0.224	n/a	n/a	n/a	12987.95395	0.729182319	"Riverside-San Bernardino-Ontario, CA"
H0545_012_0	2012	5	48483.05455	901.33	0.005121018	1.051835867	1.046449396	943.1962	641.77	613.28	301.43	216.02	0	48483.05455	46848.4105	1.051835867	1.051835867	1634.644049	1.051835867		0	901.33	948.0512	1	613.2834	0.74	0.26	1	4		0.716666667	0.52532		N/A		0.47468	0.067342774	0.138410396	0.224	n/a	n/a	n/a	48483.05455	1	"Riverside-San Bernardino-Ontario, CA"
H0545_801_0	2012	1	157972.7631	921.0615	0.007954319	1.122795683	1.113864608	1025.9378	698.98	627.53	326.96	234.32	0	157972.7631	151391.1391	1.122795683	1.122795683	6581.624005	1.122795683		0	921.0615	1034.1639	1	627.5269	0.74	0.26	1	4		0.716666667	0.52532		N/A		0.47468	0.064259605	0.147652689	0.224	n/a	n/a	n/a	96106.854	0.608376103	"Riverside-San Bernardino-Ontario, CA"
H0545_802_0	2012	1	157972.7631	921.0615	0.007954319	1.122795683	1.113864608	1025.9378	698.98	627.53	326.96	234.32	0	157972.7631	151391.1391	1.122795683	1.122795683	6581.624005	1.122795683		0	921.0615	1034.1639	1	627.5269	0.74	0.26	1	4		0.716666667	0.52532		N/A		0.47468	0.064259605	0.147652689	0.224	n/a	n/a	n/a	96106.854	0.608376103	"Riverside-San Bernardino-Ontario, CA"
H0562_009_0	2012	7	63219.05863	885.94	0.002111759	1.121758524	1.11938964	991.7121	919.07	821.05	72.64	52.06	0	63219.05863	61027.26253	1.121758524	1.121758524	2191.796102	1.121758524		0	885.94	993.8107	1	821.0457	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.052217709	0.1236552	0.224	n/a	n/a	n/a	63219.05863	1	"San Francisco-San Mateo-Redwood City, CA"
H0562_011_0	2012	6	52291.23441	982.5882	0.003212199	1.110291008	1.106724532	1087.4545	970.98	877.35	116.47	83.47	0	52291.23441	50471.95845	1.110291008	1.110291008	1819.275958	1.110291008		0	982.5882	1090.9589	1	877.3457	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.053817642	0.117454337	0.224	n/a	n/a	n/a	51641.97359	0.987583754	"Oakland-Fremont-Hayward, CA"
H0562_012_0	2012	6	48722.06553	836.37	0.003042134	0.999020562	0.995981407	833.009	667.19	669.88	165.82	118.84	0	48722.06553	46368.8125	0.999020562	0.999020562	2353.253031	0.999020562		0	836.37	835.5508	1	669.882	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.068521452	0.145858933	0.224	n/a	n/a	n/a	48722.06553	1	"San Diego-Carlsbad-San Marcos, CA"
H0562_017_0	2012	6	16049.80951	821.1735	0.002741945	1.215204214	1.21187219	995.1574	968.12	798.86	27.04	19.38	0	16049.80951	15585.27413	1.215204214	1.215204214	464.5353881	1.215204214		0	821.1735	997.8935	1	798.8631	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.064532333	0.134080753	0.224	n/a	n/a	n/a	6379.788486	0.397499327	n/a
H0562_036_0	2012	6	24305.03226	836.8977	0.005322714	1.034524265	1.029017788	861.1826	840.72	817.01	20.46	14.66	0	24305.03226	23750.25571	1.034524265	1.034524265	554.7765513	1.034524265		0	836.8977	865.7909	1	817.0121	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.057716827	0.131201894	0.224	n/a	n/a	n/a	13825.87716	0.568848336	"San Francisco-San Mateo-Redwood City, CA"
H0562_037_0	2012	6	35015.55504	878.96	0.002719193	1.063259134	1.060367927	932.021	852.15	803.64	79.87	57.24	0	35015.55504	34157.07124	1.063259134	1.063259134	858.4838011	1.063259134		0	878.96	934.5622	1	803.6362	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.051799973	0.110185626	0.224	n/a	n/a	n/a	35015.55504	1	"San Jose-Sunnyvale-Santa Clara, CA"
H0562_039_0	2012	6	20953.58179	840.43	0.002071206	1.048458084	1.046286511	879.3306	810.37	774.52	68.96	49.42	0	20953.58179	19684.58395	1.048458084	1.048458084	1268.997842	1.048458084		0	840.43	881.1556	1	774.5202	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.062691243	0.123579545	0.224	n/a	n/a	n/a	20953.58179	1	"Sacramento--Arden-Arcade--Roseville, CA"
H0562_040_0	2012	6	6912.795208	836.37	0.00259026	1.219526007	1.216367117	1017.333	838.3	689.18	179.03	128.3	0	6912.795208	6634.096927	1.219526007	1.219526007	278.698281	1.219526007		0	836.37	1019.975	1	689.1834	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.068521452	0.145858933	0.224	n/a	n/a	n/a	6912.795208	1	"San Diego-Carlsbad-San Marcos, CA"
H0562_044_0	2012	4	4433.948309	898.6312	0.004830016	0.773278413	0.769543465	691.5357	543.62	706.42	147.92	106.01	0	4433.948309	4391.557258	0.773278413	0.773278413	42.39105044	0.773278413		0	898.6312	694.8921	1	706.4188	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.065412769	0.148543154	0.224	n/a	n/a	n/a	1490.54316	0.336166111	n/a
H0562_045_0	2012	4	5989.877619	883.2892	0.002825697	0.963778891	0.961055545	848.89	818.24	851.4	30.65	21.97	0	5989.877619	5928.669672	0.963778891	0.963778891	61.20794614	0.963778891		0	883.2892	851.2955	1	851.3972	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.05693318	0.121154387	0.224	n/a	n/a	n/a	1722.630028	0.287590188	n/a
H0562_053_0	2012	6	8475.048601	859.5918	0.008454336	1.024825201	1.016160984	873.4836	835.96	822.66	37.52	26.89	0	8475.048601	8151.4517	1.024825201	1.024825201	323.5969011	1.024825201		0	859.5918	880.9313	1	822.6649	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.063034592	0.128835248	0.224	n/a	n/a	n/a	6612.578266	0.780240749	"Santa Rosa-Petaluma, CA"
H0562_055_0	2012	4	18827.52347	916.1588	0.002417741	1.389164926	1.385806286	1269.6186	1069.13	771.49	200.49	143.68	0	18827.52347	11861.81533	1.417698525	1.389164926	6965.708142	1.340575427		0	916.1588	1272.6956	1	771.4859	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.064154333	0.151656257	0.224	n/a	n/a	n/a	8405.432501	0.446443873	n/a
H0562_068_0	2012	6	46632.56295	933.17	0.003175484	1.14491663	1.141280966	1065.0092	1033.05	905.17	31.96	22.9	0	46632.56295	44780.69658	1.14491663	1.14491663	1851.866375	1.14491663		0	933.17	1068.4019	1	905.1671	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.053720221	0.116993396	0.224	n/a	n/a	n/a	46632.56295	1	"Oakland-Fremont-Hayward, CA"
H0562_070_0	2012	6	141275.6206	908.4774	0.001422823	1.25286103	1.25107843	1136.5765	1085.72	867.83	50.86	36.45	0	141275.6206	8140.11671	1.25286103	1.25286103	133135.5039	1.25286103		0	908.4774	1138.196	1	867.8273	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.062935695	0.145493261	0.224	n/a	n/a	n/a	48106.3953	0.340514486	n/a
H0562_079_0	2012	6	21736.75649	848.85	0.002732216	1.077556748	1.07461263	912.1849	706.02	657	206.16	147.75	0	21736.75649	20467.78441	1.077556748	1.077556748	1268.972079	1.077556748		0	848.85	914.684	1	656.9995	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.068491916	0.166462239	0.224	n/a	n/a	n/a	21736.75649	1	"Bakersfield-Delano, CA"
H0562_081_0	2012	6	1506.760107	895.4452	0.003128792	1.880455698	1.874572143	1678.5766	1269.82	677.39	408.76	292.94	0	1506.760107	1430.58898	1.880455698	1.880455698	76.17112705	1.880455698		0	895.4452	1683.845	1	677.3919	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.067342774	0.138410396	0.224	n/a	n/a	n/a	1506.760107	1	"Riverside-San Bernardino-Ontario, CA"
H0562_082_0	2012	6	345595.5444	913.2366	0.003807829	1.064743936	1.060689573	968.6605	742.83	700.33	225.83	161.84	0	345595.5444	332670.3603	1.064743936	1.064743936	12925.18415	1.064743936		0	913.2366	972.3631	1	700.3274	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.065331301	0.146078673	0.224	n/a	n/a	n/a	187635.5739	0.542934008	"Riverside-San Bernardino-Ontario, CA"
H0562_083_0	2012	6	70564.91403	931.5552	0.002178655	1.200707726	1.198091797	1116.0886	872.73	728.43	243.36	174.41	0	70564.91403	66123.15116	1.200707726	1.200707726	4441.76287	1.200707726		0	931.5552	1118.5255	1	728.4333	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.063279995	0.151968192	0.224	n/a	n/a	n/a	41590.02565	0.589386754	"Los Angeles-Long Beach-Santa Ana, CA"
H0562_084_0	2012	6	54824.47349	841.7649	0.001683	1.137613948	1.135699343	955.9918	899.33	791.87	56.66	40.61	0	54824.47349	51238.48457	1.137613948	1.137613948	3585.988924	1.137613948		0	841.7649	957.6035	1	791.8733	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.062691243	0.123579545	0.224	n/a	n/a	n/a	54824.47349	1	"Sacramento--Arden-Arcade--Roseville, CA"
H0562_085_0	2012	6	11750.01328	932.9338	0.003757645	0.981376577	0.977688912	912.119	682.75	698.33	229.37	164.38	0	11750.01328	10977.29893	0.981376577	0.981376577	772.7143497	0.981376577		0	932.9338	915.5593	1	698.3305	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.062730541	0.152250889	0.224	n/a	n/a	n/a	7273.057904	0.618982952	"Los Angeles-Long Beach-Santa Ana, CA"
H0562_086_0	2012	6	3630.504228	929.6416	0.003157769	1.101404912	1.09792693	1020.6786	836.76	762.13	183.92	131.81	0	3630.504228	3427.998228	1.101404912	1.101404912	202.5059999	1.101404912		0	929.6416	1023.9118	1	762.1272	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.063063991	0.151414543	0.224	n/a	n/a	n/a	2074.021937	0.571276552	"Los Angeles-Long Beach-Santa Ana, CA"
H0562_087_0	2012	6	7362.25163	841.7848	0.003	1.142860285	1.139431704	959.1563	857.06	752.18	102.1	73.17	0	7362.25163	7362.25163	1.142860285	1.142860285	7.36E-09	1.142927733		0	841.7848	962.0425	1	752.182	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.062691243	0.123579545	0.224	n/a	n/a	n/a	7362.25163	1	"Sacramento--Arden-Arcade--Roseville, CA"
H0562_088_0	2012	6	1793.517944	840.72	0.003	1.155856318	1.152388749	968.8363	780.09	676.93	188.75	135.27	0	1793.517944	1793.517944	1.155856318	1.155856318	1.79E-09	1.155933063		0	840.72	971.7515	1	676.933	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.068062827	0.148163182	0.224	n/a	n/a	n/a	1793.517944	1	"Stockton, CA"
H0562_089_0	2012	6	3469.29464	878.96	0.003	1.063259134	1.060069357	931.7586	808.55	762.73	123.21	88.3	0	3469.29464	3469.29464	1.063259134	1.063259134	3.47E-09	1.06331105		0	878.96	934.5622	1	762.7331	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.051799973	0.110185626	0.224	n/a	n/a	n/a	3469.29464	1	"San Jose-Sunnyvale-Santa Clara, CA"
H0562_801_0	2012	2	338606.0254	888.1201	0.003752183	0.981107941	0.977426644	868.0722	760.77	778.34	107.3	76.9	0	338606.0254	336354.4182	0.981107941	0.981107941	2251.607191	0.981107941		0	888.1201	871.3417	1	778.3397	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.060785314	0.133266947	0.224	n/a	n/a	n/a	56967.39537	0.168240938	n/a
H0562_803_0	2012	2	95392.96342	908.4493	0.002389055	1.157967698	1.15520125	1049.4418	857.12	741.97	192.32	137.83	0	95392.96342	94767.49735	1.157967698	1.157967698	625.4660753	1.157967698		0	908.4493	1051.955	1	741.966	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.061692715	0.139759321	0.224	n/a	n/a	n/a	28634.46676	0.300173784	n/a
H0562_804_0	2012	2	57649.69087	866.9353	0.003551376	1.046972252	1.04325406	904.4338	812.98	779.27	91.45	65.54	0	57649.69087	57175.34162	1.046972252	1.046972252	474.3492422	1.046972252		0	866.9353	907.6572	1	779.2733	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.062451284	0.131288339	0.224	n/a	n/a	n/a	16714.61168	0.289934108	n/a
H0564_006_0	2012	10	39000	915.7164	0.001456376	1.159168798	1.157480612	1059.924	893.31	771.77	166.61	111.07	0	39000	35946.0005	1.159168798	1.159168798	3053.999495	1.159168798		0	915.7164	1061.4699	1	771.771	0.74	0.26	1	2.5		0.666666667	0.52532		N/A		0.47468	0.060968303	0.156552594	0.224	n/a	n/a	n/a	33958.8116	0.870738759	"Los Angeles-Long Beach-Santa Ana, CA"
H0564_047_0	2012	9	84636	839.3776	0.000794234	1.207706224	1.206747023	1012.9164	871.68	722.34	141.24	94.16	0	84636	78791.04741	1.207706224	1.207706224	5844.952589	1.207706224		0	839.3776	1013.7215	1	722.3386	0.74	0.26	1	2.5		0.666666667	0.52532		N/A		0.47468	0.067769835	0.146010933	0.224	n/a	n/a	n/a	53257.33533	0.629251564	"Riverside-San Bernardino-Ontario, CA"
H0564_801_0	2012	6	14459.93134	887.2689	0.002412633	1.113917677	1.111230203	985.96	914.05	822.56	71.91	47.94	0	14459.93134	14351.12985	1.113917677	1.113917677	108.8014898	1.113917677		0	887.2689	988.3445	1	822.5568	0.74	0.26	1	2.5		0.666666667	0.52532		N/A		0.47468	0.063832912	0.15236064	0.224	n/a	n/a	n/a	7517.725496	0.519900498	"Los Angeles-Long Beach-Santa Ana, CA"
H0564_810_0	2012	6	600	887.2689	0.001226681	1.063059283	1.061755248	942.0624	959.06	903.28	0	0	16.01	600	600	1.063059283	1.063059283	0	0		0	887.2689	943.2194	1	903.2779	0.74	0.26	1	2.5		0.666666667	0.52532		N/A		0.47468	0.063832912	0.15236064	0.224	n/a	n/a	n/a	311.9402985	0.519900498	"Los Angeles-Long Beach-Santa Ana, CA"
H0564_811_0	2012	5	600	887.2689	0.001226681	1.063059283	1.061755248	942.0624	959.06	903.28	0	0	16.01	600	600	1.063059283	1.063059283	0	0		0	887.2689	943.2194	1	903.2779	0.74	0.26	1	2.5		0.666666667	0.52532		N/A		0.47468	0.063832912	0.15236064	0.224	n/a	n/a	n/a	311.9402985	0.519900498	"Los Angeles-Long Beach-Santa Ana, CA"
H0571_001_0	2012	4	52123.9765	872.9822	0.002876062	0.849359996	0.846917184	739.3436	631.4	745.53	107.94	71.96	0	52123.9765	51481.26777	0.845474429	0.849359996	642.708736	1.160595741		0	872.9822	741.4761	1	745.5274	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.052217709	0.1236552	0.224	n/a	n/a	n/a	52123.9765	1	"San Francisco-San Mateo-Redwood City, CA"
H0571_002_0	2012	3	48	416.6095	0	0.997989605	0.997989605	415.7719	393.42	394.21	22.35	14.9	0	48	48	0.997989605	0.997989605	0	0		0	416.6095	415.7719	1	394.2125	0.74	0.26	1	3		0.666666667	0		N/A		1	0.052217709	0.1236552	0.224	n/a	n/a	n/a	48	1	"San Francisco-San Mateo-Redwood City, CA"
H0571_005_0	2012	3	45728.41759	877.66	0.000424113	1.08995979	1.089497524	956.2084	888.8	815.79	67.41	44.94	0	45728.41759	348.8463633	1.319835921	1.08995979	45379.57122	1.088192663		0	877.66	956.6141	1	815.7889	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.052217709	0.1236552	0.224	n/a	n/a	n/a	45728.41759	1	"San Francisco-San Mateo-Redwood City, CA"
H0571_801_0	2012	3	324	877.66	0	0.721117357	0.721117357	632.8959	537.11	744.83	95.79	63.86	0	324	311.5384615	0.716549903	0.721117357	12.46153846	0.83530369		0	877.66	632.8959	1	744.8302	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.052217709	0.1236552	0.224	n/a	n/a	n/a	324	1	"San Francisco-San Mateo-Redwood City, CA"
H0609_002_0	2012	5	60160.45834	817.0415	0.000622616	1.029113778	1.028473035	840.3051	772.05	750.68	68.26	48.92	0	60160.45834	58344.75526	1.014474997	1.029113778	1815.703074	1.499507919		0	817.0415	840.8287	1	750.676	0.74	0.26	1	4		0.716666667	0.52532		N/A		0.47468	0.0841594	0.142117722	0.224	n/a	n/a	n/a	47024.90683	0.781658055	"Colorado Springs, CO"
