,state_code,prov_nbr,name,address,city,state,zip
237,03,2546,032546 SUN CITY WEST DIALYSIS (FMC) ,12213 W BELL ROAD STE 110 ,SURPRISE,AZ,85374
238,03,2547,032547 SUN CITY DIALYSIS (FMC),10050 W BELL RD STE 29-31 ,SUN CITY,AZ,85351
239,03,2549,032549 SAFFORD DIALYSIS (FMC) ,1250 S 20TH AVE ,SAFFORD ,AZ,85546
240,03,2550,032550 NORTH PHOENIX DIALYSIS (FMC) ,1957 W DUNLAP AVE STE 6C,PHOENIX ,AZ,85021
241,03,2551,032551 MESA DIALYSIS (DSI),1337 S GILBERT RD STE 109 ,MESA,AZ,85204
242,03,2552,032552 ARROWHEAD DIALYSIS (FMC) ,16844 N 59TH AVE,GLENDALE,AZ,85306
243,03,2553,032553 PAPAGO DIALYSIS (DVA),"5115 EAST THOMAS, SUITE #115",PHOENIX ,AZ,85018
244,03,2556,032556 SOUTH YUMA DIALYSIS (DVA),7179 E 31ST PL,YUMA,AZ,85365
245,03,2557,032557 TUCSON SOUTH DIALYSIS (DVA),3662 S 16TH AVE ,TUCSON,AZ,85713
246,03,2558,032558 BULLHEAD CITY DIALYSIS (FMC) ,2650 MIRACLE MILE ,BULLHEAD CITY ,AZ,86442
247,03,2559,032559 FOUR CORNERS DIAL CLINIC KAYENTA (DVA) ,PO BOX 217,KAYENTA ,AZ,86033
248,03,2561,032561 CASA GRANDE DIALYSIS (FMC) ,1875 E SABIN DR ,CASA GRANDE ,AZ,85122
249,03,2562,032562 COTTONWOOD DIALYSIS (DVA),"1699 E COTTONWOOD ST, A-200 ",COTTONWOOD,AZ,86326
250,03,2563,032563 SCOTTSDALE DIALYSIS (FMC),1495 N HAYDEN STE D1-D4 ,SCOTTSDALE,AZ,85257
251,03,2564,032564 MARYVALE DIALYSIS (FMC),4502 W INDIAN SCHOOL RD STE A4-11 ,PHOENIX ,AZ,85031
252,03,2565,032565 DESERT DIALYSIS CENTER SOUTH TUCSON (DCI),2022 E PRINCE RD,TUCSON,AZ,85714
253,03,2568,032568 RED MOUNTAIN DIALYSIS (FMC),1211 N COUNTRY CLUB DR STE 4,MESA,AZ,85201
254,03,2571,032571 NORTH SCOTTSDALE DIALYSIS (FMC),16101 N 82ND ST STE 6-7 ,SCOTTSDALE,AZ,85260
255,03,2572,032572 DESERT DIALYSIS SRVS INC-SUN CITY (DVA),13000 N 103RD AVE STE 66,SUN CITY,AZ,85351
256,03,2573,032573 PASCUA YAQUI DIALYSIS (DVA),7490 S CAMINO DE OESTE,TUCSON,AZ,85757
257,03,2575,032575 SHOW LOW DIALYSIS (FMC),1500 S WHITE MOUNTAIN BLVD STE 204,SHOW LOW,AZ,85901
258,03,2577,032577 YAVAPAI DIALYSIS (FMC) ,3605 RANCH DR ,PRESCOTT,AZ,86303
259,03,2578,032578 APACHE JUNCTION DIALYSIS (FMC) ,11540 E UNIVERSITY DR STE 109 ,APACHE JUNCTION ,AZ,85220
260,03,2579,032579 SUN LAKES DIALYSIS (FMC) ,9666 E RIGGS RD STE 143 ,SUN LAKES ,AZ,85248
261,03,2580,032580 PALM VALLEY DIALYSIS (FMC) ,13657 W MCDOWELL RD STE 106 ,GOODYEAR,AZ,85395
262,03,2581,032581 AK-CHIN DIALYSIS (FMC) ,16536 N MARICOPA RD ,MARICOPA,AZ,85139
263,03,2583,032583 SOUTH PHOENIX DIALYSIS (DSI) ,4621 S CENTRAL AVE,PHOENIX ,AZ,85040
264,03,2587,032587 DEER VALLEY DIALYSIS (FMC) ,21241 N 23RD AVE STE 11 ,PHOENIX ,AZ,85027
265,03,2589,032589 TUCSON SOUTH CENTRAL DIALYSIS (DVA),2024 E IRVINGTON RD ,TUCSON,AZ,85714
266,03,2592,032592 HOPI DIALYSIS CENTER (DVA) ,PO BOX 964,POLACCA ,AZ,86042
267,03,2593,032593 GRANITE VALLEY DIALYSIS (FMC),14510 W SHUMWAY DR STE 100,SUN CITY WEST ,AZ,85375
268,03,2594,032594 SALT RIVER DIALYSIS CENTER (FMC) ,10301 E OSBORN RD ,SCOTTSDALE,AZ,85256
269,03,2596,032596 NORTHEAST PHOENIX DIALYSIS (DSI) ,3305 E GREENWAY RD STE 1,PHOENIX ,AZ,85032
270,03,2597,032597 SAN CARLOS DIALYSIS (FMC),PO BOX 748,PERIDOT ,AZ,85542
271,03,2598,032598 MAMMOTH DIALYSIS (FMC) ,14786 S HIGHWAY 77 - POB 729,MAMMOTH ,AZ,85618
272,03,2599,032599 AHWATUKEE DIALYSIS (FMC) ,15930 48TH STREET ,PHOENIX ,AZ,85048
273,03,2601,032601 PALM BROOK DIALYSIS CENTER (DVA) ,14664 N DEL WEBB BLVD ,SUN CITY,AZ,85351
274,03,2604,032604 SOUTHWEST KIDNEY DIALYSIS - ARROWHEAD LAKES (DVA),20325 N 51ST AVE STE 186 BLDG 11,GLENDALE,AZ,85308
275,03,2605,032605 SOUTHWEST KIDNEY DIALYSIS - GILBERT (DVA),5222 E BASELINE RD STE 104,GILBERT ,AZ,85234
276,03,2607,032607 AVONDALE DIALYSIS (FMC),10750 W MCDOWELL RD STE E500,AVONDALE,AZ,85323
277,03,2608,032608 AVONDALE DIALYSIS (DSI),13055 W MCDOWELL RD STE F101,AVONDALE,AZ,85392
278,03,2609,032609 SOUTHWEST KIDNEY DIALYSIS - TEMPE (DVA),2149 E WARNER RD STE 110,TEMPE ,AZ,85284
279,03,2610,032610 SOUTHEAST VALLEY DIALYSIS (FMC),22715 S ELLSWORTH RD STE D,QUEEN CREEK ,AZ,85142
280,03,2611,032611 SOUTHWEST KIDNEY DIALYSIS - PHOENIX (DVA),337 E CORONADO RD STE 101 ,PHOENIX ,AZ,85004
281,03,2612,032612 SOUTHWEST KIDNEY DIALYSIS - ESTRELLA (DVA) ,8410 W THOMAS RD STE 100 BLDG 1 ,PHOENIX ,AZ,85037
282,03,2613,032613 NORTHWEST TUCSON DIALYSIS (FMC),6261 N LA CHOLLA BLVD STE 181 ,TUCSON,AZ,85741
283,03,2614,032614 DOUGLAS DIALYSIS CENTER (DCI),99 E 16TH ST,DOUGLAS ,AZ,85607
284,03,2615,032615 RIM COUNTRY DIALYSIS (DVA) ,809 W LONGHORN RD STE E ,PAYSON,AZ,85541
285,03,2616,032616 DESERT DIALYSIS SAHUARITA (DCI),2022 PRINCE ROAD,SAHUARITA ,AZ,85719
286,03,2617,032617 TUCSON WEST DIALYSIS CENTER (FMC),100 W GRANT RD,TUCSON,AZ,85705
287,03,2618,032618 NORTHWEST TUCSON DIALYSIS (DVA),2945 W INA RD STE 105 ,TUCSON,AZ,85741
288,03,2619,032619 MOUNTAIN VISTA DIALYSIS OF ARIZONA (DVA) ,10238 E HAMPTON AVE STE 108 ,MESA,AZ,85209
289,03,2620,032620 GRAND HOME DIALYSIS (DVA),14671 W MOUNTAIN VIEW BLVD. SUITE 106 ,SURPRISE,AZ,85374
290,03,2621,032621 WEST BROOK DIALYSIS (DVA),13907 W CAMINO DEL SOLSUITE 103 ,SUN CITY WEST ,AZ,85375
291,03,2622,032622 GOODYEAR DIALYSIS (FMC),500 N BULLARD AVE STE C34 ,GOODYEAR,AZ,85338
292,03,2624,032624 SOUTHWEST KIDNEY CENTRAL MESA (DVA),1134 E UNIVERSITY DR STE 101,MESA,AZ,85203
293,03,2625,032625 RAVEN DIALYSIS CENTER (DVA),3540 E BASELINE RD STE 110,PHOENIX ,AZ,85042
294,03,2626,032626 MIDVALE PARK DIALYSIS (FMC),1430 W VALENCIA RD STE 1,TUCSON,AZ,85746
295,03,2627,032627 TUCSON CENTRAL DIALYSIS (DVA),2901 E GRANT RD ,TUCSON,AZ,85716
296,03,2628,032628 KINGMAN DIALYSIS CLINIC (FMC),1721 AIRWAY AVE ,KINGMAN ,AZ,86409
297,03,2629,032629 SOUTH TUCSON DIALYSIS (FMC),2802 SOUTH 6TH AVE,TUCSON,AZ,85713
298,03,2630,032630 BROOKWOOD DIALYSIS CLINIC (DVA),8910 N 43RD AVE STE 107 ,GLENDALE,AZ,85302
299,03,2631,032631 OCOTILLO DIALYSIS (DVA),975 W CHANDLER HEIGHTS STE 101,CHANDLER,AZ,85248
300,03,2632,032632 RITA RANCH DIALYSIS (DVA),7355 S HOUGHTON RD STE 101,TUCSON,AZ,85747
301,03,2633,032633 SANTAN DIALYSIS (FMC),PO BOX 2370 ,FLORENCE,AZ,85132
302,03,2634,032634 SOUTHWEST KIDNEY DIALYSIS - MARYVALE (DVA) ,4845 W MCDOWELL RD STE 10A,PHOENIX ,AZ,85035
303,03,2635,032635 GILBERT DIALYSIS (FMC) ,3511 MERCY RD STE 101 ,GILBERT ,AZ,85297
304,03,2636,032636 US RENAL CARE FLAGSTAFF DIALYSIS ,2268 N WALGREENS ST ,FLAGSTAFF ,AZ,86004
305,03,2637,032637 WICKENBURG DIALYSIS (DVA),811 N TEGNER ST#101 ,WICKENBURG,AZ,85390
306,03,2638,032638 POWER ROAD DIALYSIS (DVA),301 S POWER ROAD SUITE 104,MESA,AZ,85206
307,03,2639,"032639 ESTRELLA MOUNTAIN DIALYSIS, LLC (ARA)",9250 WEST THOMAS ROAD SUITE 120 ,PHOENIX ,AZ,85037
308,03,2640,032640 SWEETWATER RIDGE DIALYSIS (DVA),7362 W THUNDERBIRD RD SUITE 104 ,PEORIA,AZ,85381
309,03,2641,DAVITA SCOTTSDALE DIALYSIS,"5705 N SCOTTSDALE RD, STE 120 ",SCOTTSDALE,AZ,85250
310,03,2642,DAVITA PHOENIX HOME DIALYSIS PD ONLY,5115 E THOMAS RD STE 100,PHOENIX ,AZ,85018
311,03,2643,032643 EAST TUCSON (FMC),5555 E 5TH ST #155,TUCSON,AZ,85711
312,03,2644,DAVITA EDGE RIVER DIALYSIS,1197 S REDONDO CENTER DR,YUMA,AZ,85365
313,03,2645,DAVITA FOUNTAIN HILLS DIALYSIS,13430 N SAGUARO BLVDBLDG 3,FOUNTAIN HILLS,AZ,85268
314,03,2646,032646-FMC-GLENDALE TOWN CENTER ,4407 WEST PEORIA AVE,GLENDALE,AZ,85302
315,03,2647,032647-FMC NORTH MOUNTAIN ,16605 NORTH 28TH AVENUE SUITE 100 ,PHOENIX ,AZ,85053
316,03,2648,032648-FMC OLD TOWN SCOTTSDALE,4141 N SCOTTSDALE RDSTE 100 ,SCOTTSDALE,AZ,85251
317,03,2649,032649 PEDIATRIC DIALYSIS CENTER OF PHOENIX LLC ,2545 EAST THOMAS ROAD SUITE 100 ,PHOENIX ,AZ,85016
318,03,2650,032650 FRESENIUS KIDNEY CARE DESERT SAGE,4901 W MCDOWELL ROADSUITE 120 ,PHOENIX ,AZ,85035
319,03,2651,DAVITA SWAN DIALYSIS,1635 N SWAN ROAD,TUCSON,AZ,85712
320,03,2652,DAVITA ORO VALLEY DIALYSIS,1521 E TANGERINE ROAD SUITE 101 ,ORO VALLEY,AZ,85755
321,03,2653,032653-FRESENIUS KIDNEY CARE WESTGATE HOME,6622 N 91ST AVENUESTE 210 ,GLENDALE,AZ,85305
322,03,2654,032654-FRESENIUS KIDNEY CARE CANYON VISTA ,5555 MESA VERDE DRSUITE 120 ,SIERRA VISTA,AZ,85635
323,03,2655,032655-EVERGREEN PARK DIALYSIS,926 E MC DOWELL RDSUITE 100 ,PHOENIX ,AZ,85006
324,03,2656,032656-FRESENIUS KIDNEY CARE WESTGATE ,6622 N 91ST AVE SUITE 120 ,GLENDALE,AZ,85305
325,03,2657,TANGERINE CROSSING,3600 W TANGERINE RD SUITE 120 ,MARANA,AZ,85658
326,03,2658,DAVITA DIALYSIS CARE AT PALM VALLEY ,14620 WEST ENCANTO,GOODYEAR,AZ,85395
327,03,3503,033503 GILA RIVER DIALYSIS WEST ,PO BOX 2176 ,LAVEEN,AZ,85147
328,03,3504,033504 GLENDALE FAMILY HEALTH CENTER - DIALYSIS ,5141 W LAMAR RD ,GLENDALE,AZ,85301
329,03,9803,039803 ST JOSEPH'S HOSPITAL AND MEDICAL CENTER KIDNEY TRANSP,500 W THOMAS RD STE 500 ,PHOENIX ,AZ,85013
330,04,2302,UAMS KIDNEY CTR-TRANSPLANT,TRANSPLANT SURGERY SLOT 520-4 4301 W MARKHAM,LITTLE ROCK ,AR,72205
331,04,2303,ST BERNARDS REGIONAL MED CTR-DIALYSIS ,225 E JACKSON AVE ,JONESBORO ,AR,72401
332,04,2310,ARKANSAS CHILDRENS HOSPITAL-TRANSPLANT,SLOT 512-14 1 CHILDRENS WAY ,LITTLE ROCK ,AR,72202
333,04,2310,ARKANSAS CHILDRENS HOSPITAL-DIALYSIS,1 CHILDRENS WAY-SLOT 204,LITTLE ROCK ,AR,72202
334,04,2501,FT SMITH REGIONAL DIALYSIS CTR,2201 BROOKEN HILL DR,FORT SMITH,AR,72908
335,04,2507,DAVITA - OUACHITA DIALYSIS,1900 MALVERN AVE STE 102,HOT SPRINGS ,AR,71901
336,04,2508,DAVITA - RIVER VALLEY DIALYSIS,3121 W SECOND ST,RUSSELLVILLE,AR,72801
337,04,2510,FMCNA - HELENA,108 D ANNA PL ,HELENA,AR,72342
338,04,2512,DAVITA - DEGRAY KIDNEY CTR,312 PROFESSIONAL PARK DRSUITE H ,ARKADELPHIA ,AR,71923
339,04,2513,DAVITA - SPRINGHILL DIALYSIS,SPRINGHILL MEDICAL PLAZA3401 SPRINGHILL DR STE 190,NORTH LITTLE ROCK ,AR,72117
340,04,2514,DAVITA - SEARCY DIALYSIS CTR,3208 LANGLEY ST ,SEARCY,AR,72143
341,04,2515,KIDNEY DISEASE AND DIALYSIS CLINIC OF MAGNOLIA,422 BEECH ST,MAGNOLIA,AR,71854
342,04,2517,DAVITA - CONWAY DIALYSIS CTR,2445 CHRISTINA LN SUITE A ,CONWAY,AR,72034
343,04,2518,FMCNA - FAULKNER COUNTY ,201 SKYLINE DRSTE 32,CONWAY,AR,72032
344,04,2521,FMCNA - LITTLE ROCK DIALYSIS,10310 W MARKHAM STE 100 ,LITTLE ROCK ,AR,72205
345,04,2525,DAVITA - OUACHITA VALLEY DIALYSIS ,1114 WASHINGTON NW,CAMDEN,AR,71701
346,04,2527,FKC - LAKE VILLAGE,505 SAINT MARYS STREET,LAKE VILLAGE,AR,71653
347,04,2528,FMCNA - EAST ARKANSAS ,310 S RHODES,WEST MEMPHIS,AR,72301
348,04,2531,DAVITA - HOT SPRINGS DIALYSIS ,115 WRIGHTS ST STE A,HOT SPRINGS ,AR,71913
349,04,2532,FMCNA - PINE BLUFF,2910 MARKET ST,PINE BLUFF,AR,71601
350,04,2533,FMCNA - ST FRANCIS COUNTY DIALYSIS,210 BARROW HILL RD,FORREST CITY,AR,72335
351,04,2534,DAVITA - OSCEOLA RENAL CTR,1332 W KEISER AVE ,OSCEOLA ,AR,72370
352,04,2535,DAVITA - PULASKI COUNTY DX,202 JOHN HARDIN DR,JACKSONVILLE,AR,72076
353,04,2536,DAVITA - SOUTH ARKANSAS DIALYSIS -EL DORADO ,620 W GROVE ST,EL DORADO ,AR,71730
354,04,2537,FMCNA - STUTTGART DIALYSIS,805 WEST MADISON,STUTTGART ,AR,72160
355,04,2539,DAVITA - FAYETTEVILLE ,509 E MILLSAP STE 111 ,FAYETTEVILLE,AR,72703
356,04,2540,DAVITA - BENTONVILLE,1104 SE 30TH ST ,BENTONVILLE ,AR,72712
357,04,2543,FMCNA - MONTICELLO,774 JORDAN DR ,MONTICELLO,AR,71655
358,04,2545,DAVITA - SW ARKANSAS DIALYSIS-MAGNOLIA,225 N DUDNEY,MAGNOLIA,AR,71753
359,04,2547,DAVITA - LITTLE ROCK MIDTOWN DIALYSIS ,#2 LILE CT STE 102,LITTLE ROCK ,AR,72205
360,04,2548,DAVITA - NORTH LITTLE ROCK DIALYSIS CTR ,4505 E MCCAIN BLVD,NORTH LITTLE ROCK ,AR,72117
361,04,2549,X CLOSED DAVITA - SILOAM SPRINGS,500 S MT OLIVE STE 107,SILOAM SPRINGS,AR,72761
362,04,2550,"BIO-MEDICAL APPLICATIONS OF ARKANSAS, INC ",1001 E MOULTRIE ,BLYTHEVILLE ,AR,72315
363,04,2553,DAVITA - JACKSONVILLE CENTRAL DIALYSIS CTR,400 T P WHITE DR,JACKSONVILLE,AR,72076
364,04,2554,DAVITA - JACKSON COUNTY DX,PRATT SQUARE1912 MCCLAIN,NEWPORT ,AR,72112
365,04,2556,FMCNA - BENTON,2101 CONGO RD ,BENTON,AR,72015
366,04,2557,DAVITA - INDEPENDENCE COUNTY DX ,1700 HARRISON ST STE F,BATESVILLE,AR,72501
367,04,2558,DAVITA - SALINE COUNTY DIALYSIS ,GROUND LEVEL-1200 N MAIN STE 2,BENTON,AR,72015
368,04,2560,DAVITA - ASHLEY DIALYSIS CTR,1019 FRED LAGRONE DR,CROSSETT,AR,71635
369,04,2562,US RENAL CARE OF NORTHEAST AR - PARAGOULD ,901 W KINGS HIGHWAY ,PARAGOULD ,AR,72450
370,04,2563,DAVITA - HEMPSTEAD COUNTY DIALYSIS UNIT ,"1301 N HERVEY ST, SUITE B ",HOPE,AR,71801
371,04,2564,US RENAL CARE - PINE BLUFF,2800 W 28TH ST,PINE BLUFF,AR,71603
372,04,2567,RVM - RENAL CTR OF MTN HOME ,200 EAST 8TH ST #101,MOUNTAIN HOME ,AR,72653
373,04,2568,DAVITA - SPRINGDALE ,2070 MCKENZIE ROADSTE B ,SPRINGDALE,AR,72762
374,04,2569,HOPE DIALYSIS CENTER,422 BEECH ST,HOPE,AR,71854
375,04,2570,DAVITA - MALVERN DIALYSIS ,1590 TANNER RD,MALVERN ,AR,72104
376,04,2571,DAVITA - LITTLE ROCK DIALYSIS ,6 FREEWAY DRIVE SUITE 100 ,LITTLE ROCK ,AR,72204
377,04,2573,DAVITA - RENAL CARE OF MARION ,1120 STATE HWY 77STE 2,MARION,AR,72364
378,04,2574,NORTH HILLS DIALYSIS,107 E MONTE PAINTER DR,FAYETTEVILLE,AR,72703
379,04,2575,BENTON COUNTY DIALYSIS CTR,801 SE PLAZA AVE STE 1,BENTONVILLE ,AR,72712
380,04,2576,DAVITA - BRADLEY COUNTY DIALYSIS,204 N BRAGG ,WARREN,AR,71671
381,04,2577,NEA BAPTIST CLINIC - MIDDLEFIELD,3005 MIDDLEFIELD,JONESBORO ,AR,72401
382,04,2578,DAVITA - MILLER COUNTY DIALYSIS ,816 EAST ST ,TEXARKANA ,AR,71854
383,04,2580,DIALYSIS CENTER OF SILOAM SPRINGS ,2125 E MAIN STE 12,SILOAM SPRINGS,AR,72761
384,04,2581,"VAMANA, INC ",422 BEECH ST,TEXARKANA ,AR,71854
385,04,2582,DAVITA - MENA DIALYSIS,1200 CRESTWOOD CIR,MENA,AR,71953
386,04,2583,DCI - MCCRORY ,139 W HWY 64 STE 100,MCCRORY ,AR,72101
387,04,2584,HARRISON DIALYSIS ,1409 GLADDEN,HARRISON,AR,72601
388,04,2585,DAVITA - FORREST CITY ,1501 N WASHINGTON ST,FORREST CITY,AR,72335
389,04,2586,X CLOSED DAVITA - ROGERS DIALYSIS ,101 N 37TH STREET ,ROGERS,AR,72756
390,04,2588,NEA BAPTIST CLINIC - HILLTOP,4909 E JOHNSON AVE,JONESBORO ,AR,72401
391,04,2589,FMCNA - EAST LITTLE ROCK,5320 WEST 12TH ST ,EAST LITTLE ROCK,AR,72204
392,04,2590,DAVITA - SOUTH LITTLE ROCK,6115 BASELINE RD,LITTLE ROCK ,AR,72209
393,04,2591,WESTSIDE DIALYSIS UNIT LLC,1515 KANIS PARK DR,LITTLE ROCK ,AR,72204
394,04,2592,DCI - LITTLE ROCK RENAL SERVICES LLC,1910 JOHN BARROW RD ,LITTLE ROCK ,AR,72204
395,04,2593,ARKANSAS STAFF ASSISTED HEMODIALYSIS CLINIC ,9421 WEST MARKHAM SUITE B ,LITTLE ROCK ,AR,72205
396,04,2595,DAVITA POCAHONTAS DIALYSIS,404 CAMP RD ,POCAHONTAS,AR,72455
397,04,2596,HIDDEN SPRINGS DIALYSIS CTR ,"3000 NW ""A"" STREETSTE 2 ",BENTONVILLE ,AR,72712
398,04,2597,DAVITA DIAMOND STATE DIALYSIS ,9022 LANDERS RD SUITE E ,NORTH LITTLE ROCK ,AR,72117
399,04,2598,DAVITA COLLEGE CITY DIALYSIS,2630 DONAGHEY AVE ,CONWAY,AR,72032
400,04,2599,SPRINGDALE DIALYSIS CTR ,107 E. MONTE PAINTER DR ,SPRINGDALE,AR,72703
401,04,3501,ST BERNARDS-WYNNE ,310 S FALLS BLVDPO BOX 590,WYNNE ,AR,72396
402,04,3502,ST. BERNARDS MEDICAL CENTER - OSCEOLA DIALYSIS,1420 W KEISER AVE ,OSCEOLA ,AR,72370
403,05,0327,LOMA LINDA UNIVERSITY TX INSTITUTE,"197 E. CAROLINE ST., SUITE 1400 ",SAN BERNARDINO,CA,92408
404,05,2302,UCSD-MEDICAL CENTER (RENAL TX),9300 CAMPUS POINT DRIVE #7745 ,SAN DIEGO ,CA,92037
405,05,2305,SANTA CLARA VALLEY RENAL CARE CENTER,2220 MOORPARK AVENUE,SAN JOSE,CA,95128
406,05,2307,CALIFORNIA PACIFIC MC TRANSPLANT,PO BOX 7999 - TRANSPLANT,SAN FRANCISCO ,CA,94120
407,05,2311,ST. JOSEPH HOSPITAL (RENAL TX),SR. ELIZABETH BLDG. 1100 W. STEWART DRIVE ,ORANGE,CA,92868
408,05,2311,ST. JOSEPH HOSPITAL RENAL CENTER,SR. ELIZABETH BLDG. 1100 W. STEWART DRIVE ,ORANGE,CA,92868
409,05,2321,CHILDRENS HOSPITAL OF LOS ANGELES (RENAL TX),"DIVISION OF NEPHROLOGY (TRANSPLANTATION) 4650 SUNSET BLVD., BOX 40",LOS ANGELES ,CA,90027
410,05,2321,CHILDRENS HOSPITAL OF LOS ANGELES ,"DIVISION OF NEPHROLOGY (DIALYSIS) 4650 SUNSET BLVD., BOX 40 ",LOS ANGELES ,CA,90027
411,05,2323,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- SUNSET ,"DIALYSIS UNIT 4700 SUNSET BLVD., 2ND FLOOR",LOS ANGELES ,CA,90027
412,05,2334,ARROWHEAD REGIONAL MEDICAL CENTER ,400 N. PEPPER AVENUE,COLTON,CA,92324
413,05,2336,UCLA MEDICAL CENTER-ADULTS (RENAL TX) ,"1145 GAYLEY AVENUE, SUITE 321 ",LOS ANGELES ,CA,90095
414,05,2336,UCLA MEDICAL CENTER-PEDIATRICS (RENAL TX) ,"1145 GAYLEY AVENUE, STE 321 ",LOS ANGELES ,CA,90095
415,05,2343,UCI MEDICAL CENTER (RENAL TX) ,"DIVISION OF TRANSPLANTATION 333 CITY BLVD. WEST, SUITE 1205 ",ORANGE,CA,92868
416,05,2345,LAC HARBOR-UCLA MEDICAL CENTER (RENAL TX) ,"1000 W. CARSON STREET, BLDG. N-28 ",TORRANCE,CA,90509
417,05,2350,STANFORD ADULT KIDNEY TRANSPLANT CTR,750 WELCH ROAD STE 200,PALO ALTO ,CA,94304
418,05,2351,UCSFKIDNEY TRANSPLANT CENTER,"350 PARNASSUS AVE., STE 607 ",SAN FRANCISCO ,CA,94143
419,05,2355,ST. VINCENT MEDICAL CENTER (RENAL TX) ,"2200 W. THIRD STREET, SUITE 500 ",LOS ANGELES ,CA,90057
420,05,2361,UC DAVIS MEDICAL CENTER TRANSPLANT,2315 STOCKTON BLVD. RM. 1018HOUSE STAFF FACILITY,SACRAMENTO,CA,95817
421,05,2364,CEDARS-SINAI MEDICAL CENTER (RENAL TX),8900 BEVERLY BLVD ,LOS ANGELES ,CA,90048
422,05,2379,SHARP MEMORIAL HOSPITAL (RENAL TX),8010 FROST ST. SUITE 100,SAN DIEGO ,CA,92123
423,05,2380,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- FONTANA,"PERITONEAL DIALYSIS UNIT, 9985 SIERRA AVENUE MOB-3",FONTANA ,CA,92335
424,05,2381,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- WOODLAND HILLS ,"5601 DE SOTO AVENUE, AREA 247 PERITONEAL DIALYSIS ",WOODLAND HILLS,CA,91365
425,05,2382,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- RIVERSIDE,"PERITONEAL DIALYSIS UNIT, 10800 MAGNOLIA AVENUE, MODULE 1X",RIVERSIDE ,CA,92505
426,05,2384,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- WEST LOS ANGELES ,"DIALYSIS UNIT 6041 CADILLAC AVENUE, SUITE 442 ",LOS ANGELES ,CA,90034
427,05,2385,SCRIPPS GREEN HOSPITAL (RENAL TX) ,"MAIL DROP 200 N, 10666 N. TORREY PINES ROAD ",LA JOLLA,CA,92037
428,05,2388,KECK HOSPITAL OF USC (RENAL TX) ,"1510 SAN PABLO STREET, SUITE 200",LOS ANGELES ,CA,90033
429,05,2389,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- DOWNEY ,"CAPD DEPARTMENT-BASEMENT, 9333 E. IMPERIAL HWY",DOWNEY,CA,90242
430,05,2390,LUCILE PACKARD STANFORD PED TRANSPLANT,703 WELCH ROAD SUITE H2 ,PALO ALTO ,CA,94304
431,05,2390,LUCILE PACKARD STANFORD PEDIATRIC DIALYSIS,725 WELCH ROAD PEDIATRIC DIALYSISRM 1229,PALO ALTO ,CA,94304
432,05,2392,KAISER PERMANENTE - SANTA CLARA ,710 LAWRENCE EXPRESSWAY #460,SANTA CLARA ,CA,95051
433,05,2393,RIVERSIDE COMMUNITY HOSPITAL TX CENTER,4500 BROCKTON AVE. SUITE 307,RIVERSIDE ,CA,92501
434,05,2394,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- ANAHEIM,"PERITONEAL DIALYSIS UNIT, 3460 E. LA PALMA AVENUE ",ANAHEIM ,CA,92806
435,05,2395,CHILDRENS HOSPITAL OF SAN DIEGO (RENAL TX),"3020 CHILDRENS WAY, MC-5115 ",SAN DIEGO ,CA,92123
436,05,2395,CHILDRENS HOSPITAL OF SAN DIEGO ,"3020 CHILDRENS WAY, MC 5115 ",SAN DIEGO ,CA,92123
437,05,2398,KAISER HOSPITAL ESRD PD UNIT,27303 SLEEPY HOLLOW ,HAYWARD ,CA,94545
438,05,2399,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- BALDWIN PARK ,PERITONEAL DIALYSIS UNIT 1813 N HACIENDA BLVD.,LA PUENTE ,CA,91744
439,05,2400,CHILDRENS HOSPITAL CENTRAL CALIFORNIA ,9300 VALLEY CHILDRENS PLACE MAIL STOP SE 13 ,MADERA,CA,93636
440,05,2403,KAISER PERMANENTE MARTINEZ,"200 MUIR ROAD, HACIENDA BUILDING, SECOND FLOOR",MARTINEZ,CA,94553
441,05,2404,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- ONTARIO,2295 SOUTH VINEYARD AVENUE,ONTARIO ,CA,91761
442,05,2405,UC DAVIS MEDICAL CENTER PEDIATRIC ,2516 STOCKTON BLVD,SACRAMENTO,CA,95817
443,05,2406,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL PEDIATRIC CHRONIC ,"CHILDRENS HOSPITAL 11234 ANDERSON ST., RM. 4219 ",LOMA LINDA,CA,92354
444,05,2500,FMC-HILLCREST DIALYSIS,3960 THIRD AVENUE ,SAN DIEGO ,CA,92103
445,05,2502,DAVITA-KIDNEY DIALYSIS CARE UNIT,3600 E. MARTIN LUTHER KING JR. BLVD.,LYNWOOD ,CA,90262
446,05,2503,DAVITA-MAIN PLACE DIALYSIS CENTER ,146 SOUTH MAIN STREET ,ORANGE,CA,92868
447,05,2505,DAVITA-FULLERTON DIALYSIS ,238 ORANGEFAIR MALL ,FULLERTON ,CA,92832
448,05,2507,RAI HAIGHT,1800 HAIGHT STREET,SAN FRANCISCO ,CA,94117
